id	description	fold_enrichment	source	p_adjust	regions_empirical_p_adjust	description_default_annot	genome_fraction_default_annot	observed_region_hits_default_annot	fold_enrichment_default_annot	p_value_default_annot	p_adjust_default_annot	mean_tss_dist_default_annot	observed_gene_hits_default_annot	gene_set_size_default_annot	fold_enrichment_hyper_default_annot	p_value_hyper_default_annot	p_adjust_hyper_default_annot	regions_empirical_p_value_default_annot	regions_empirical_p_adjust_default_annot	genes_empirical_p_value_default_annot	genes_empirical_p_adjust_default_annot	genes_prop_default_annot	description_biomart_annot	genome_fraction_biomart_annot	observed_region_hits_biomart_annot	fold_enrichment_biomart_annot	p_value_biomart_annot	p_adjust_biomart_annot	mean_tss_dist_biomart_annot	observed_gene_hits_biomart_annot	gene_set_size_biomart_annot	fold_enrichment_hyper_biomart_annot	p_value_hyper_biomart_annot	p_adjust_hyper_biomart_annot	regions_empirical_p_value_biomart_annot	regions_empirical_p_adjust_biomart_annot	genes_empirical_p_value_biomart_annot	genes_empirical_p_adjust_biomart_annot	genes_prop_biomart_annot
GO:1902680	positive regulation of RNA biosynthetic process	2.029858	default_and_biomart_annot	0	0.003505181	positive regulation of RNA biosynthetic process	0.0405988813384166	238	2.02985820255074	0	0	311178	42	117	1.56674098848012	0.000905671726259216	0.0182358225963004	0.0001999600079984	0.00350518131667784	0.89002199560088	1	0.16600790513834	positive regulation of RNA biosynthetic process	0.149006895925107	676	1.57088046635313	0	0	198602	214	866	1.64757859038501	6.99440505513849e-15	1.28753489351633e-12	0.0001999600079984	0.010977291721143	0.999600079984003	1	0.20873786407767
GO:0019438	aromatic compound biosynthetic process	2.024566	default_and_biomart_annot	0	0.003505181	aromatic compound biosynthetic process	0.235678593904694	1378	2.02456577196564	0	0	241087	280	774	1.57888626746059	0	0	0.0001999600079984	0.00350518131667784	0.999800039992002	1	0.151181968114349	aromatic compound biosynthetic process	0.28040369425826	1198	1.47936690240706	0	0	191841	409	1982	1.37584628771757	1.61648472385423e-13	1.97765359644109e-11	0.0001999600079984	0.010977291721143	1	1	0.170265780730897
GO:0018130	heterocycle biosynthetic process	2.022751	default_and_biomart_annot	0	0.003505181	heterocycle biosynthetic process	0.233835865976085	1366	2.02275082043687	0	0	241426	277	772	1.56601618232335	0	0	0.0001999600079984	0.00350518131667784	1	1	0.149041095890411	heterocycle biosynthetic process	0.279817997108231	1176	1.45523954954541	0	0	189726	409	1982	1.37584628771757	1.61648472385423e-13	1.97765359644109e-11	0.0001999600079984	0.010977291721143	1	1	0.170407315045719
GO:0003158	endothelium development	2.018445	biomart_annot	1.528567e-07	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	endothelium development	0.0138953923444404	81	2.01844544705959	7.06810698858362e-09	1.52856738005632e-07	247723	16	63	1.69328355944035	0.0212273314862086	0.122652365465223	0.000599880023995201	0.0221438470926504	0.974005198960208	1	0.222222222222222
GO:1901362	organic cyclic compound biosynthetic process	2.002339	default_and_biomart_annot	0	0.003505181	organic cyclic compound biosynthetic process	0.241580307908296	1397	2.00233937095765	0	0	240947	285	799	1.5567965391522	0	0	0.0001999600079984	0.00350518131667784	1	1	0.149333333333333	organic cyclic compound biosynthetic process	0.288083261002423	1220	1.46637354652355	0	0	190712	420	2060	1.35935324583712	4.80060435847918e-13	4.89433044357329e-11	0.0001999600079984	0.010977291721143	1	1	0.168805132317562
GO:0051253	negative regulation of RNA metabolic process	2.000157	default_and_biomart_annot	0	0.003505181	negative regulation of RNA metabolic process	0.033584624565054	194	2.00015680107839	0	0	244005	35	98	1.55874741200828	0.0025920473387282	0.0424412146670881	0.0001999600079984	0.00350518131667784	0.946410717856429	1	0.180904522613065	negative regulation of RNA metabolic process	0.122099593534782	568	1.61078259626623	0	0	198858	154	657	1.56280794270265	3.27190186055759e-09	1.62910276359391e-07	0.0001999600079984	0.010977291721143	1	1	0.195431472081218
GO:0035050	embryonic heart tube development	1.992212	biomart_annot	6.768551e-06	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	embryonic heart tube development	0.0109498429281021	63	1.99221163037396	4.83693720632061e-07	6.76855069198198e-06	171121	21	54	2.59284045039303	1.56536420530262e-05	0.000368290633357463	0.000399920015996801	0.0172975505908919	0.120975804839032	1	0.375
GO:0003002	regionalization	1.973266	biomart_annot	0	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	regionalization	0.0503615523468714	287	1.97326584807135	0	0	196641	73	258	1.88648524463812	2.43453919246406e-08	1.05299967900314e-06	0.0001999600079984	0.010977291721143	0.959008198360328	1	0.253472222222222
GO:0010468	regulation of gene expression	1.97248	default_and_biomart_annot	0	0.003505181	regulation of gene expression	0.245237325603418	1397	1.97248017031104	0	0	246981	285	779	1.59676564156946	0	0	0.0001999600079984	0.00350518131667784	0.999800039992002	1	0.152505446623094	regulation of gene expression	0.323690286125233	1296	1.38636678899366	0	0	188321	471	2328	1.34892619897104	4.05231403988182e-14	5.98345128233585e-12	0.0001999600079984	0.010977291721143	1	1	0.159675236806495
GO:0010556	regulation of macromolecule biosynthetic process	1.954524	default_and_biomart_annot	0	0.003505181	regulation of macromolecule biosynthetic process	0.247667521158771	1398	1.95452362867695	0	0	247321	286	794	1.57209688606578	0	0	0.0001999600079984	0.00350518131667784	1	1	0.150912996777658	regulation of macromolecule biosynthetic process	0.331617319762479	1312	1.36993335913291	0	0	187325	484	2394	1.34794283350186	1.75415237890775e-14	3.00451219459319e-12	0.0001999600079984	0.010977291721143	1	1	0.159854976928148
GO:0008217	regulation of blood pressure	1.952722	default_annot	0.01693757	0.042208225	regulation of blood pressure	0.00390108108220591	22	1.95272243035472	0.00292144647981085	0.0169375690852847	323169	4	13	1.34292084726867	0.345958306739092	0.860689186331402	0.00339932013597281	0.0422082250216623	0.492901419716057	1	0.166666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009889	regulation of biosynthetic process	1.952419	default_and_biomart_annot	0	0.003505181	regulation of biosynthetic process	0.248998628413995	1404	1.95241872448888	0	0	247318	287	807	1.55218019862436	0	0	0.0001999600079984	0.00350518131667784	1	1	0.149364406779661	regulation of biosynthetic process	0.338596108370111	1321	1.35090144568108	0	0	186301	493	2476	1.32753670417654	1.49880108324396e-13	1.94480795104565e-11	0.0001999600079984	0.010977291721143	1	1	0.157928388746803
GO:0031326	regulation of cellular biosynthetic process	1.951085	default_and_biomart_annot	0	0.003505181	regulation of cellular biosynthetic process	0.248103965776051	1398	1.95108538731545	0	0	247321	286	801	1.55835821165572	0	0	0.0001999600079984	0.00350518131667784	1	1	0.149706979222163	regulation of cellular biosynthetic process	0.336856043100554	1316	1.35274007901377	0	0	186680	491	2457	1.33237536488014	8.90398865749376e-14	1.2298993364964e-11	0.0001999600079984	0.010977291721143	1	1	0.158301158301158
GO:0042471	ear morphogenesis	1.934181	biomart_annot	3.616009e-09	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ear morphogenesis	0.0200504306163175	112	1.93418107456216	1.15692011526392e-10	3.6160087106278e-09	195492	31	88	2.34870936902486	2.00544400730251e-06	5.72487415951291e-05	0.000599880023995201	0.0221438470926504	0.578884223155369	1	0.326315789473684
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	1.917031	default_and_biomart_annot	0	0.003505181	negative regulation of nucleobase-containing compound metabolic process	0.0352215331337388	195	1.91703113453032	0	0	246778	36	107	1.46842746850874	0.00694876267631228	0.0808879405289477	0.0001999600079984	0.00350518131667784	0.958208358328334	1	0.169724770642202	negative regulation of nucleobase-containing compound metabolic process	0.128442802147338	576	1.55280000159693	0	0	196828	161	726	1.47856190972826	8.0507201127844e-08	3.25050485778156e-06	0.0001999600079984	0.010977291721143	1	1	0.18677494199536
GO:0051254	positive regulation of RNA metabolic process	1.911813	default_and_biomart_annot	0	0.003505181	positive regulation of RNA metabolic process	0.0452790663701499	250	1.91181276233152	0	0	319172	44	135	1.42250134192163	0.00589144349794579	0.0731520900994936	0.0001999600079984	0.00350518131667784	0.96120775844831	1	0.148648648648649	positive regulation of RNA metabolic process	0.157258683242737	686	1.51047065345278	0	0	196730	222	938	1.57797600362025	2.73003841755326e-13	3.01085082791512e-11	0.0001999600079984	0.010977291721143	0.999600079984003	1	0.199820788530466
GO:0044271	cellular nitrogen compound biosynthetic process	1.906897	default_and_biomart_annot	0	0.003505181	cellular nitrogen compound biosynthetic process	0.267835230959336	1475	1.90689652811098	0	0	244412	310	948	1.42720754601602	2.75335310107039e-14	1.51244096611793e-12	0.0001999600079984	0.00350518131667784	1	1	0.140617796219456	cellular nitrogen compound biosynthetic process	0.312897935847622	1248	1.38106684155105	0	0	184347	454	2377	1.27343543245459	1.25417343177503e-09	6.54923248153741e-08	0.0001999600079984	0.010977291721143	1	1	0.157276183892153
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	1.901436	default_and_biomart_annot	0	0.003505181	positive regulation of nucleobase-containing compound metabolic process	0.0471651046574971	259	1.90143626510448	0	0	311138	46	141	1.42387706855792	0.00483798685189796	0.0637929239763536	0.0001999600079984	0.00350518131667784	0.965406918616277	1	0.145569620253165	positive regulation of nucleobase-containing compound metabolic process	0.167064134043619	728	1.50886702145809	0	0	193698	239	1045	1.52486665995773	1.48248080478197e-12	1.41066284579476e-10	0.0001999600079984	0.010977291721143	1	1	0.193548387096774
GO:0055013	cardiac muscle cell development	1.90134	biomart_annot	0.0006836094	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cardiac muscle cell development	0.00783089732830114	43	1.90133978925891	8.11007868328772e-05	0.000683609388225158	123040	13	36	2.40763756107924	0.00146082530363156	0.0165213670600215	0.0001999600079984	0.010977291721143	0.424715056988602	1	0.342105263157895
GO:0051171	regulation of nitrogen compound metabolic process	1.888444	default_and_biomart_annot	0	0.003505181	regulation of nitrogen compound metabolic process	0.269902283670345	1472	1.88844378760893	0	0	248692	309	877	1.53777452778742	0	0	0.0001999600079984	0.00350518131667784	1	1	0.147215496368039	regulation of nitrogen compound metabolic process	0.36929322093741	1386	1.29955512394381	0	0	185764	534	2770	1.28532142388746	3.94684285254243e-12	3.38007621891734e-10	0.0001999600079984	0.010977291721143	1	1	0.161387631975867
GO:0043433	negative regulation of DNA-binding transcription factor activity	1.886244	biomart_annot	5.624541e-06	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	negative regulation of DNA-binding transcription factor activity	0.0135842815231757	74	1.88624393968469	3.92745860944288e-07	5.62454105874061e-06	191027	21	85	1.64721628613204	0.0126234427209502	0.0845908947278696	0.0013997200559888	0.0389194888295068	0.881023795240952	1	0.21875
GO:0080090	regulation of primary metabolic process	1.884757	default_and_biomart_annot	0	0.003505181	regulation of primary metabolic process	0.272818512569743	1485	1.88475727345969	0	0	248743	312	888	1.53347042694869	0	0	0.0001999600079984	0.00350518131667784	1	1	0.146469465648855	regulation of primary metabolic process	0.377395240534713	1400	1.28450094455205	0	0	184778	545	2852	1.27408158777578	1.04076747220461e-11	7.81853739645636e-10	0.0001999600079984	0.010977291721143	1	1	0.160023446658851
GO:0009566	fertilization	1.879046	biomart_annot	0.000459428	0.04816287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fertilization	0.00866090296398227	47	1.87904636442941	5.15005717315331e-05	0.000459428016988385	231598	15	73	1.36999397574583	0.123558953205124	0.333947783859422	0.0017996400719856	0.0481628674265147	0.256148770245951	1	0.159574468085106
GO:0001817	regulation of cytokine production	1.872808	default_annot	0.01397675	0.01967531	regulation of cytokine production	0.00480709707029308	26	1.87280804848686	0.00227943023249366	0.0139767532774303	477086	5	23	0.94880277252678	0.633589066609024	0.999392950782867	0.0013997200559888	0.0196753102209747	0.462307538492302	1	0.146341463414634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071824	protein-DNA complex organization	1.871562	default_annot	1.642614e-09	0.003505181	protein-DNA complex organization	0.0227564081969785	123	1.87156195003067	1.0473044653736e-10	1.64261437200701e-09	226181	23	77	1.30367965367965	0.0949660777852697	0.487929158276041	0.0001999600079984	0.00350518131667784	0.758848230353929	1	0.140350877192982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0043583	ear development	1.868562	biomart_annot	1.218968e-14	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ear development	0.036505775620402	197	1.86856176151944	2.22044604925031e-16	1.21896794652434e-14	195717	54	154	2.33788582354548	4.5141357318812e-10	2.61209854106963e-08	0.0001999600079984	0.010977291721143	0.656868626274745	1	0.329268292682927
GO:0060255	regulation of macromolecule metabolic process	1.861576	default_and_biomart_annot	0	0.003505181	regulation of macromolecule metabolic process	0.282911985906775	1521	1.86157559982291	0	0	250808	324	938	1.50756466116622	0	0	0.0001999600079984	0.00350518131667784	1	1	0.145065939063211	regulation of macromolecule metabolic process	0.39574828475096	1460	1.27742857185879	0	0	182711	583	3040	1.2786310003019	6.34159391665889e-13	6.3150477095659e-11	0.0001999600079984	0.010977291721143	1	1	0.154907161803714
GO:0001816	cytokine production	1.841304	default_annot	0.01654227	0.025060408	cytokine production	0.00488934542154986	26	1.84130375477721	0.00284216215723698	0.0165422719307934	477086	5	24	0.909269323671498	0.673492547406252	0.999392950782867	0.0017996400719856	0.0250604084790519	0.547690461907618	1	0.130434782608696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016070	RNA metabolic process	1.840441	default_and_biomart_annot	0	0.003505181	RNA metabolic process	0.272238400783554	1447	1.84044124459058	0	0	249246	311	933	1.4548309178744	1.22124532708767e-15	7.58189807233597e-14	0.0001999600079984	0.00350518131667784	1	1	0.137281292059219	RNA metabolic process	0.306926824347098	1225	1.38198730583928	0	0	189323	431	2282	1.25924979430006	1.71705254459198e-08	7.57981339787923e-07	0.0001999600079984	0.010977291721143	1	1	0.143760399334443
GO:0055006	cardiac cell development	1.837081	biomart_annot	0.0005433996	0.02739932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cardiac cell development	0.00923571869875863	49	1.83708053007836	6.20556791550708e-05	0.000543399628102277	149736	15	39	2.56434769819091	0.000292640410902489	0.00462393446304229	0.000799840031993601	0.0273993201359728	0.389322135572885	1	0.365853658536585
GO:0009755	hormone-mediated signaling pathway	1.830132	biomart_annot	2.545988e-06	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hormone-mediated signaling pathway	0.0162711712118218	86	1.83013213764017	1.64103842958951e-07	2.54598788242837e-06	175297	18	96	1.25011950286807	0.18476748829305	0.409617764154607	0.000599880023995201	0.0221438470926504	0.98380323935213	1	0.156521739130435
GO:0010557	positive regulation of macromolecule biosynthetic process	1.820216	default_and_biomart_annot	0	0.003505181	positive regulation of macromolecule biosynthetic process	0.056878894360936	299	1.8202156901767	0	0	316310	57	166	1.49865112624411	0.000452262958051008	0.0103672585768616	0.0001999600079984	0.00350518131667784	0.96000799840032	1	0.166180758017493	positive regulation of macromolecule biosynthetic process	0.200804151100845	804	1.38639241407287	0	0	191009	282	1288	1.45976687291427	2.54773979690981e-12	2.27279621049329e-10	0.000399920015996801	0.0172975505908919	1	1	0.185939553219448
GO:0007389	pattern specification process	1.815331	biomart_annot	0	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pattern specification process	0.0564597027605082	296	1.8153314626363	0	0	193261	80	283	1.88475025167388	5.47350764712462e-09	2.63343367921209e-07	0.0001999600079984	0.010977291721143	0.98000399920016	1	0.253164556962025
GO:0003228	atrial cardiac muscle tissue development	1.812208	biomart_annot	0.02051312	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	atrial cardiac muscle tissue development	0.00477677405215085	25	1.81220832318687	0.00411028859963647	0.020513118628955	169322	8	15	3.55589547482473	0.000604263835889851	0.00831979982405255	0.0013997200559888	0.0389194888295068	0.366926614677065	1	0.5
GO:0031328	positive regulation of cellular biosynthetic process	1.806568	default_and_biomart_annot	0	0.003505181	positive regulation of cellular biosynthetic process	0.0573085886752995	299	1.80656788709756	0	0	316310	57	170	1.46338874680307	0.000882986402652164	0.0182358225963004	0.0001999600079984	0.00350518131667784	0.971405718856229	1	0.164265129682997	positive regulation of cellular biosynthetic process	0.204355059378228	808	1.36907984663094	0	0	190118	287	1323	1.44634637368863	4.86366502627789e-12	4.00504108510037e-10	0.000599880023995201	0.0221438470926504	1	1	0.18426103646833
GO:0009891	positive regulation of biosynthetic process	1.804102	default_and_biomart_annot	0	0.003505181	positive regulation of biosynthetic process	0.0573869116047833	299	1.80410224318552	0	0	316310	57	171	1.4548309178744	0.00103609790487247	0.020583811710133	0.0001999600079984	0.00350518131667784	0.972005598880224	1	0.163323782234957	positive regulation of biosynthetic process	0.205771781005045	810	1.36301932537848	0	0	190089	289	1335	1.44333397784318	5.20739007470183e-12	4.20717816978741e-10	0.000799840031993601	0.0273993201359728	1	1	0.184126984126984
GO:0031323	regulation of cellular metabolic process	1.790488	default_and_biomart_annot	0	0.003505181	regulation of cellular metabolic process	0.291050271441618	1505	1.7904875369994	0	0	250494	326	941	1.51203468403949	0	0	0.0001999600079984	0.00350518131667784	1	1	0.146575342465753	regulation of cellular metabolic process	0.397520379116927	1449	1.26215240349094	0	0	181345	579	3010	1.2825146261982	4.39426273146637e-13	4.58932512588756e-11	0.0001999600079984	0.010977291721143	1	1	0.15524625267666
GO:0019222	regulation of metabolic process	1.78547	default_and_biomart_annot	0	0.003505181	regulation of metabolic process	0.302146635254898	1558	1.78546977283203	0	0	253422	340	1004	1.47801547433455	0	0	0.0001999600079984	0.00350518131667784	1	1	0.143284858853721	regulation of metabolic process	0.421450711415655	1528	1.25539204999554	0	0	180740	625	3305	1.26083661408782	1.02140518265514e-12	9.94012952756665e-11	0.0001999600079984	0.010977291721143	1	1	0.15365733922435
GO:0051240	positive regulation of multicellular organismal process	1.762372	default_annot	9.110199e-07	0.038197489	positive regulation of multicellular organismal process	0.0200403585069251	102	1.76237164343054	7.21478874421422e-08	9.11019934650778e-07	340479	16	68	1.02693947144075	0.498966985167605	0.999392950782867	0.002999400119976	0.0381974887073867	0.946810637872425	1	0.119718309859155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048562	embryonic organ morphogenesis	1.749734	biomart_annot	9.289376e-13	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	embryonic organ morphogenesis	0.0413596596044173	209	1.74973444522504	1.88737914186277e-14	9.28937642006479e-13	179148	65	196	2.21109571935849	1.22466481400352e-10	7.94547686903494e-09	0.0001999600079984	0.010977291721143	0.707058588282344	1	0.291479820627803
GO:0006400	tRNA modification	1.732874	default_annot	0.04145704	0.043958421	tRNA modification	0.00479564568072333	24	1.73287391536937	0.00812446623034935	0.0414570365863717	348726	3	17	0.770204603580563	0.783793576089212	0.999392950782867	0.00359928014397121	0.043958421430468	0.969606078784243	1	0.0689655172413793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0090304	nucleic acid metabolic process	1.709499	default_and_biomart_annot	0	0.003505181	nucleic acid metabolic process	0.306054291706925	1511	1.70949880514791	0	0	253352	341	1089	1.36665934709413	8.80850947737599e-13	4.37489304043008e-11	0.0001999600079984	0.00350518131667784	1	1	0.13125	nucleic acid metabolic process	0.339818346686071	1326	1.35113739065533	0	0	188669	480	2662	1.20221860531264	1.00033375005637e-06	3.01649937869111e-05	0.0001999600079984	0.010977291721143	1	1	0.139420289855072
GO:0048568	embryonic organ development	1.708511	biomart_annot	0	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	embryonic organ development	0.0597870359687579	295	1.70851109691756	0	0	201171	87	282	2.05693421748505	8.01680943851579e-12	6.12999607423654e-10	0.000399920015996801	0.0172975505908919	0.937012597480504	1	0.271875
GO:0051172	negative regulation of nitrogen compound metabolic process	1.703709	default_annot	9.876014e-15	0.003505181	negative regulation of nitrogen compound metabolic process	0.051825973038552	255	1.70370942821055	4.44089209850063e-16	9.87601377129244e-15	246260	54	167	1.41127310596199	0.00296194683004303	0.0453637426135218	0.0001999600079984	0.00350518131667784	0.968606278744251	1	0.159883720930233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008544	epidermis development	1.683096	biomart_annot	2.707596e-08	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	epidermis development	0.0312706883916719	152	1.68309626856137	1.03700559250797e-09	2.70759630921897e-08	220831	37	165	1.49509241555131	0.00689586144845333	0.0557133560797682	0.0013997200559888	0.0389194888295068	0.93881223755249	1	0.197860962566845
GO:0010604	positive regulation of macromolecule metabolic process	1.681116	default_and_biomart_annot	0	0.003505181	positive regulation of macromolecule metabolic process	0.0838300328704573	407	1.68111562185728	0	0	313645	78	253	1.34557484103798	0.00186333340355116	0.0326631384857792	0.0001999600079984	0.00350518131667784	0.999200159968006	1	0.140794223826715	positive regulation of macromolecule metabolic process	0.259097385307218	984	1.31502763411776	0	0	182948	375	1787	1.39912647215229	1.88737914186277e-13	2.24493263484899e-11	0.000999800039992002	0.0319488341137743	1	1	0.178707224334601
GO:0010467	gene expression	1.667713	default_and_biomart_annot	0	0.003505181	gene expression	0.332409088099195	1601	1.66771276939636	0	0	251339	369	1226	1.31361976026669	3.51090267969312e-11	1.68749838475572e-09	0.0001999600079984	0.00350518131667784	1	1	0.131484149855908	gene expression	0.382126652128349	1404	1.27222108633304	0	0	179991	551	3118	1.17821825286347	1.70582009828557e-06	4.90222930258981e-05	0.0001999600079984	0.010977291721143	1	1	0.13391557496361
GO:0048839	inner ear development	1.650065	biomart_annot	3.894365e-08	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inner ear development	0.0333655996787498	159	1.65006480303467	1.60976787455525e-09	3.89436499369806e-08	194557	49	137	2.38465618065345	1.33010558123203e-09	6.8620627696814e-08	0.0013997200559888	0.0389194888295068	0.588882223555289	1	0.333333333333333
GO:0051173	positive regulation of nitrogen compound metabolic process	1.642506	default_and_biomart_annot	0	0.003505181	positive regulation of nitrogen compound metabolic process	0.0786329705219327	373	1.64250598440402	0	0	307834	74	239	1.3513492207871	0.0021273478933137	0.0368575390818304	0.0001999600079984	0.00350518131667784	0.999200159968006	1	0.141221374045802	positive regulation of nitrogen compound metabolic process	0.236440399662339	906	1.32681179614547	0	0	185668	335	1599	1.3968398030796	6.37401242897795e-12	5.05435578164511e-10	0.000999800039992002	0.0319488341137743	1	1	0.178249336870027
GO:0006139	nucleobase-containing compound metabolic process	1.6288	default_and_biomart_annot	0	0.003505181	nucleobase-containing compound metabolic process	0.332697485491979	1565	1.6287995267649	0	0	254222	364	1210	1.3129548448916	5.52395906794345e-11	2.57209344101117e-09	0.0001999600079984	0.00350518131667784	1	1	0.125349162011173	nucleobase-containing compound metabolic process	0.357300605670761	1384	1.34123583650706	0	0	185171	512	2924	1.16746226259635	1.40973312092729e-05	0.000341087148040742	0.0001999600079984	0.010977291721143	1	1	0.136727078891258
GO:0010558	negative regulation of macromolecule biosynthetic process	1.619967	default_and_biomart_annot	0	0.003505181	negative regulation of macromolecule biosynthetic process	0.0500164045432797	234	1.61996711854429	1.11821663040246e-12	2.08267847412458e-11	247427	47	161	1.27410658025025	0.0364037746637556	0.26755195615988	0.0001999600079984	0.00350518131667784	0.992401519696061	1	0.133704735376045	negative regulation of macromolecule biosynthetic process	0.163829432715375	675	1.42664085383797	0	0	197245	210	1014	1.38080260671818	2.3534975202022e-07	8.1271583721821e-06	0.000599880023995201	0.0221438470926504	1	1	0.154639175257732
GO:0031327	negative regulation of cellular biosynthetic process	1.618391	default_and_biomart_annot	0	0.003505181	negative regulation of cellular biosynthetic process	0.0500651262939336	234	1.61839061929502	1.22735155372311e-12	2.25772075931782e-11	247427	47	162	1.2662417248166	0.0402637334224455	0.291227974754581	0.0001999600079984	0.00350518131667784	0.992401519696061	1	0.131147540983607	negative regulation of cellular biosynthetic process	0.167768088849826	684	1.41172321200584	0	0	197736	215	1039	1.37966348728462	1.78051800525658e-07	6.35348174875724e-06	0.000799840031993601	0.0273993201359728	1	1	0.155010814708003
GO:0009890	negative regulation of biosynthetic process	1.615066	default_and_biomart_annot	0	0.003505181	negative regulation of biosynthetic process	0.0501681984117699	234	1.6150655856303	1.49369405733069e-12	2.71415139685698e-11	247427	47	164	1.25079975256274	0.0489105209448346	0.342144019754946	0.0001999600079984	0.00350518131667784	0.992401519696061	1	0.130434782608696	negative regulation of biosynthetic process	0.16831019882391	688	1.41540529616772	0	0	196797	216	1043	1.38076478169129	1.55890860886743e-07	5.7053390283507e-06	0.000799840031993601	0.0273993201359728	1	1	0.155172413793103
GO:0006725	cellular aromatic compound metabolic process	1.607197	default_and_biomart_annot	0	0.003505181	cellular aromatic compound metabolic process	0.34147828683079	1585	1.60719652126343	0	0	253680	373	1248	1.30445176049796	7.49804662802944e-11	3.28590866934231e-09	0.0001999600079984	0.00350518131667784	1	1	0.125297923050732	cellular aromatic compound metabolic process	0.370395276371968	1438	1.34430018263271	0	0	186843	529	3045	1.15829353828958	2.39449053287544e-05	0.000531254324444177	0.0001999600079984	0.010977291721143	1	1	0.136387030365414
GO:0046483	heterocycle metabolic process	1.605762	default_and_biomart_annot	0	0.003505181	heterocycle metabolic process	0.339195609855963	1573	1.6057624986921	0	0	254033	370	1242	1.30021120679596	1.50951695587764e-10	6.24772295627136e-09	0.0001999600079984	0.00350518131667784	1	1	0.124361158432709	heterocycle metabolic process	0.365478664455596	1404	1.33017226932162	0	0	183384	525	3014	1.16135852953902	1.92531185485567e-05	0.000440865527405988	0.0001999600079984	0.010977291721143	1	1	0.136623376623377
GO:0007420	brain development	1.602831	biomart_annot	0	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	brain development	0.0848999755867409	393	1.60283123133459	0	0	250470	101	375	1.79572721478649	1.03220443303798e-09	5.59352110582917e-08	0.000399920015996801	0.0172975505908919	0.999800039992002	1	0.244604316546763
GO:0042592	homeostatic process	1.600867	default_annot	1.528153e-06	0.014604922	homeostatic process	0.0294161899647698	136	1.60086716868436	1.31277546056019e-07	1.52815268455835e-06	394525	23	105	0.956031746031746	0.635603199386433	0.999392950782867	0.000999800039992002	0.0146049221528243	0.994801039792042	1	0.09375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901360	organic cyclic compound metabolic process	1.596537	default_and_biomart_annot	0	0.003505181	organic cyclic compound metabolic process	0.348529545798568	1607	1.59653736654766	0	0	253617	380	1286	1.28966348862894	2.51178633448035e-10	1.01150314550695e-08	0.0001999600079984	0.00350518131667784	1	1	0.124172185430464	organic cyclic compound metabolic process	0.381516070264877	1466	1.33052777614172	0	0	185587	546	3166	1.14982564508901	3.91754485714602e-05	0.000810382950642475	0.0001999600079984	0.010977291721143	1	1	0.136137381781981
