userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	916	encode_tfbs	0.0434566684931203	0.799345966240715	30	1264	1156	277	1264	899	974	3446	89431	ChIP IMR90 CTCF_(SC-15914)	IMR90	NA	CTCF_(SC-15914)	None	NA	wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk.narrowPeak	45905
1	811	encode_tfbs	0.0434455875138052	0.787460913973916	26	1265	1169	332	1265	922	857	3450	89548	ChIP H1-hESC SIN3A_(NB600-1263)	H1-hESC	NA	SIN3A_(NB600-1263)	None	NA	wgEncodeAwgTfbsSydhH1hescSin3anb6001263IggrabUniPk.narrowPeak	21303
1	594	encode_tfbs	0.0433120873847129	0.552982336244228	3	1266	1380	1024	1380	1220	141	3473	90264	ChIP H1-hESC GABP	H1-hESC	NA	GABP	None	NA	wgEncodeAwgTfbsHaibH1hescGabpPcr1xUniPk.narrowPeak	5652
1	701	encode_tfbs	0.0432367662864861	0.694530801861916	10	1267	1258	684	1267	1070	374	3466	90031	ChIP K562 ZBTB7A_(SC-34508)	K562	NA	ZBTB7A_(SC-34508)	None	NA	wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk.narrowPeak	21698
1	1094	encode_tfbs	0.0425985839171732	0.803086957672103	32	1268	1150	261	1268	893	1034	3444	89371	ChIP AG09309 CTCF	AG09309	NA	CTCF	None	NA	wgEncodeAwgTfbsUwAg09309CtcfUniPk.narrowPeak	43915
1	2614	sheffield_dnase	0.0422799137273409	0.419324999328361	1	1269	1465	1272	1465	1340	62	3475	90343	Hematopoietic	NA	NA	NA	NA	NA	521.bed	3227
1	783	encode_tfbs	0.0421929901410647	0.651837196343758	7	1270	1288	806	1288	1120	279	3469	90126	ChIP GM15510 NFKB	GM15510	NA	NFKB	TNFa	NA	wgEncodeAwgTfbsSydhGm15510NfkbTnfaIggrabUniPk.narrowPeak	12799
1	609	encode_tfbs	0.0419274784207257	0.583977559113607	4	1271	1352	970	1352	1200	178	3472	90227	ChIP H1-hESC SP4_(V-20)	H1-hESC	NA	SP4_(V-20)	None	NA	wgEncodeAwgTfbsHaibH1hescSp4v20V0422111UniPk.narrowPeak	5750
1	820	encode_tfbs	0.0405665173270484	0.607105576764281	5	1272	1326	905	1326	1170	214	3471	90191	ChIP HEK293 Pol2	HEK293	NA	Pol2	None	NA	wgEncodeAwgTfbsSydhHek293Pol2UniPk.narrowPeak	11487
1	766	encode_tfbs	0.0405113235490278	0.647183388953063	7	1273	1296	806	1296	1120	281	3469	90124	ChIP GM12878 SIN3A_(NB600-1263)	GM12878	NA	SIN3A_(NB600-1263)	None	NA	wgEncodeAwgTfbsSydhGm12878Sin3anb6001263IggmusUniPk.narrowPeak	10391
1	542	encode_tfbs	0.0402019873333407	0.706696790865977	12	1274	1244	613	1274	1040	441	3464	89964	ChIP GM12878 ELF1_(SC-631)	GM12878	NA	ELF1_(SC-631)	None	NA	wgEncodeAwgTfbsHaibGm12878Elf1sc631V0416101UniPk.narrowPeak	22999
1	1006	encode_tfbs	0.0397469416716866	0.490429403202358	2	1275	1421	1116	1421	1270	106	3474	90299	ChIP K562 ZNF263	K562	NA	ZNF263	None	NA	wgEncodeAwgTfbsSydhK562Znf263UcdUniPk.narrowPeak	3078
1	810	encode_tfbs	0.0390622495333853	0.406212159642052	1	1276	1472	1272	1472	1340	64	3475	90341	ChIP H1-hESC RFX5_(200-401-194)	H1-hESC	NA	RFX5_(200-401-194)	None	NA	wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk.narrowPeak	1695
1	524	encode_tfbs	0.0389110835052057	0.671778987717634	9	1277	1275	722	1277	1090	348	3467	90057	ChIP A549 YY1_(SC-281)	A549	NA	YY1_(SC-281)	EtOH_0.02pct	NA	wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk.narrowPeak	10254
1	756	encode_tfbs	0.0387332385494142	0.601470856265318	5	1278	1334	905	1334	1170	216	3471	90189	ChIP GM12878 NF-YB	GM12878	NA	NF-YB	None	NA	wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk.narrowPeak	13295
1	227	codex	0.0386895616683758	0.801219003780782	34	1279	1154	241	1279	891	1101	3442	89304	Juvenile acute myeloid leukaemia cell line carrying t(8;21) translocation RUNX1-	Leukaemia cell	NA	TCF3	NA	GSE43834	GSM1082309_E2A_TCF3.bed	43236
1	271	codex	0.038580982274407	0.796076880275574	32	1280	1159	261	1280	900	1043	3444	89362	T cell Lymphoblastic Lymphoma cell line carrying t(7;9) translocation (TCRB-NOTC	Lymphoma cell	NA	ETS1	NA	GSE51800	GSM1252929_ETS1.bed	41331
1	1127	encode_tfbs	0.0382256695432368	0.797965008490844	33	1281	1158	253	1281	897	1073	3443	89332	ChIP HPF CTCF	HPF	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHpfCtcfUniPk.narrowPeak	46140
1	775	encode_tfbs	0.0375504941767136	0.399958342464041	1	1282	1476	1272	1476	1340	65	3475	90340	ChIP GM12878 YY1	GM12878	NA	YY1	None	NA	wgEncodeAwgTfbsSydhGm12878Yy1UniPk.narrowPeak	2076
1	973	encode_tfbs	0.0373303685242284	0.638071724938097	7	1283	1302	806	1302	1130	285	3469	90120	ChIP K562 Pol2	K562	NA	Pol2	IFNa30	NA	wgEncodeAwgTfbsSydhK562Pol2Ifna30UniPk.narrowPeak	13840
1	863	encode_tfbs	0.0373020902063363	0.481340266839361	2	1284	1428	1116	1428	1280	108	3474	90297	ChIP HeLa-S3 SPT20	HeLa-S3	NA	SPT20	None	NA	wgEncodeAwgTfbsSydhHelas3Spt20UniPk.narrowPeak	4088
1	716	encode_tfbs	0.0366768212506457	0.759358622778257	22	1285	1200	390	1285	958	752	3454	89653	ChIP SK-N-SH_RA CTCF	SK-N-SH_RA	NA	CTCF	None	NA	wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk.narrowPeak	40576
1	1110	encode_tfbs	0.0359703322040756	0.805319438175458	38	1286	1148	198	1286	877	1224	3438	89181	ChIP HAc CTCF	HAc	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHacCtcfUniPk.narrowPeak	45576
1	1142	encode_tfbs	0.0356956780794241	0.761420492485999	23	1287	1197	374	1287	953	784	3453	89621	ChIP WI-38 CTCF	WI-38	NA	CTCF	None	NA	wgEncodeAwgTfbsUwWi38CtcfUniPk.narrowPeak	31506
1	792	encode_tfbs	0.0353878287364713	0.70328215906112	13	1288	1247	582	1288	1040	480	3463	89925	ChIP GM19099 Pol2	GM19099	NA	Pol2	None	NA	wgEncodeAwgTfbsSydhGm19099Pol2IggmusUniPk.narrowPeak	22206
1	163	cistrome_epigenome	0.0352796813108439	0.901138624591118	190	1289	1061	13	1289	788	5451	3286	84954	cistrome_epigenome LnCaP H3K4me2	LnCaP	prostate	H3K4me2	regular medium	NA	Human_LnCaP_H3K4me2_regular-medium_Chinnaiyan.bed	62429
1	629	encode_tfbs	0.0350862741163882	0.647370582675004	8	1290	1294	754	1294	1110	321	3468	90084	ChIP HepG2 ELF1_(SC-631)	HepG2	NA	ELF1_(SC-631)	None	NA	wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk.narrowPeak	17996
1	977	encode_tfbs	0.0350862741163882	0.647370582675004	8	1290	1294	754	1294	1110	321	3468	90084	ChIP K562 Pol2	K562	NA	Pol2	None	NA	wgEncodeAwgTfbsSydhK562Pol2IggmusUniPk.narrowPeak	9972
1	2033	sheffield_dnase	0.0347071961668682	0.388010749050644	1	1292	1484	1272	1484	1350	67	3475	90338	sheffield_dnase	NA	NA	NA	NA	NA	2042.bed	5638
1	844	encode_tfbs	0.0346968121294472	0.523245517338258	3	1293	1401	1024	1401	1240	149	3473	90256	ChIP HeLa-S3 HA-E2F1	HeLa-S3	NA	HA-E2F1	None	NA	wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk.narrowPeak	10277
1	98	cistrome_cistrome	0.0344041219381613	0.645352935072075	8	1294	1298	754	1298	1120	322	3468	90083	cistrome_cistrome MDA-MB-231 Cells ESR1	MDA-MB-231 Cells	breast	ESR1	E2(45min)	NA	Human_MDA-MB-231-Cells_ESR1_E2-45min_Katzenellenbogen.bed	11888
1	1129	encode_tfbs	0.0334018252079866	0.79844322626538	37	1295	1157	208	1295	887	1202	3439	89203	ChIP HRPEpiC CTCF	HRPEpiC	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHrpeCtcfUniPk.narrowPeak	53120
1	2835	sheffield_dnase	0.0333704870519647	0.382300501090929	1	1296	1489	1272	1489	1350	68	3475	90337	PANC-1 specific	NA	NA	NA	NA	NA	806.bed	4430
1	573	encode_tfbs	0.0317740218548078	0.733899593496499	19	1297	1220	447	1297	988	672	3457	89733	ChIP GM12878 YY1_(SC-281)	GM12878	NA	YY1_(SC-281)	None	NA	wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk.narrowPeak	30983
1	55	cistrome_cistrome	0.0317259067766531	0.748319155438957	22	1298	1207	390	1298	965	763	3454	89642	cistrome_cistrome MCF-7 ESR1	MCF-7	breast	ESR1	EtOH(6hr)	NA	Human_MCF-7_ESR1_EtOH-6hr_Barton.bed	45072
1	60	cistrome_cistrome	0.0315682187226116	0.827109247164862	56	1299	1128	117	1299	848	1755	3420	88650	cistrome_cistrome MCF-7 ESR1	MCF-7	breast	ESR1	full media	NA	Human_MCF-7_ESR1_full-media_Hurtado.bed	40385
1	2736	sheffield_dnase	0.0308549627994068	0.3713694529959	1	1300	1501	1272	1501	1360	70	3475	90335	Weak CD14 specific	NA	NA	NA	NA	NA	675.bed	7865
1	2691	sheffield_dnase	0.0302816768161639	0.670533416956306	11	1301	1277	644	1301	1070	426	3465	89979	K562 specific	NA	NA	NA	NA	NA	615.bed	36679
1	1594	sheffield_dnase	0.0300395584787342	0.688852707383893	13	1302	1265	582	1302	1050	490	3463	89915	Hematopoietic	NA	NA	NA	NA	NA	15.bed	29104
1	463	encode_tfbs	0.0298805525037861	0.801988104173135	42	1303	1152	170	1303	875	1358	3434	89047	ChIP HeLa-S3 CTCF	HeLa-S3	NA	CTCF	None	NA	wgEncodeAwgTfbsBroadHelas3CtcfUniPk.narrowPeak	52762
1	971	encode_tfbs	0.029671695922882	0.366134865652678	1	1304	1505	1272	1505	1360	71	3475	90334	ChIP K562 Nrf1	K562	NA	Nrf1	None	NA	wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk.narrowPeak	4211
1	1933	sheffield_dnase	0.029671695922882	0.366134865652678	1	1304	1505	1272	1505	1360	71	3475	90334	Epithelial	NA	NA	NA	NA	NA	1897.bed	6448
1	1139	encode_tfbs	0.0296127061095903	0.766295429465366	28	1306	1189	304	1306	933	948	3448	89457	ChIP SAEC CTCF	SAEC	NA	CTCF	None	NA	wgEncodeAwgTfbsUwSaecCtcfUniPk.narrowPeak	42430
1	1017	encode_tfbs	0.0292895063258297	0.69497862552158	14	1307	1257	565	1307	1040	523	3462	89882	ChIP MCF10A-Er-Src Pol2	MCF10A-Er-Src	NA	Pol2	4OHTAM_1uM_36hr	NA	wgEncodeAwgTfbsSydhMcf10aesPol2TamUniPk.narrowPeak	19463
1	1123	encode_tfbs	0.0287868839757692	0.627742714617427	8	1308	1311	754	1311	1120	331	3468	90074	ChIP HL-60 CTCF	HL-60	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHl60CtcfUniPk.narrowPeak	16681
1	72	cistrome_cistrome	0.0285304128166542	0.49972771709514	3	1309	1416	1024	1416	1250	156	3473	90249	cistrome_cistrome MCF-7 PolII	MCF-7	breast	PolII	E2(6hr)	NA	Human_MCF-7_PolII_E2-6hr_Jin.bed	1489
1	359	codex	0.0282393732319594	0.640369488599147	9	1310	1301	722	1310	1110	365	3467	90040	K562 erythrocytic leukaemia cells (ATCC CCL-243) were grown according to standar	Erythrocytic leukaemia cells	NA	PHF8	NA	GSE32509	GSM831009_PHF8.bed	17196
1	340	codex	0.0278325148189235	0.588156237223542	6	1311	1348	844	1348	1170	265	3470	90140	Kasumi-1 (AML FAB M2) with t(8;21) translocation and mismatch siRNA derived from	Acute Myeloid Leukemia	NA	POLR2A	NA	GSE29225	GSM722709_POLR2A.bed	10119
1	958	encode_tfbs	0.027252721701186	0.56232054855727	5	1312	1370	905	1370	1200	231	3471	90174	ChIP K562 IRF1	K562	NA	IRF1	IFNg30	NA	wgEncodeAwgTfbsSydhK562Irf1Ifng30UniPk.narrowPeak	10319
1	99	cistrome_cistrome	0.0271770181672242	0.636865560729433	9	1313	1303	722	1313	1110	367	3467	90038	cistrome_cistrome MR4 cells PML	MR4 cells	hematopoietic stem cell	PML	ATRA(24hr)	NA	Human_MR4-cells_PML_ATRA-24hr_Stunnenberg.bed	14856
1	1097	encode_tfbs	0.02652600816343	0.759012410592585	28	1314	1201	304	1314	940	957	3448	89448	ChIP AoAF CTCF	AoAF	NA	CTCF	None	NA	wgEncodeAwgTfbsUwAoafCtcfUniPk.narrowPeak	45942
1	94	cistrome_cistrome	0.0263953275253447	0.351279952335407	1	1315	1517	1272	1517	1370	74	3475	90331	cistrome_cistrome MCF-7 c-Jun	MCF-7	breast	c-Jun	DMSO(45min-3hr)	NA	Human_MCF-7_c-Jun_DMSO-45min-3hr_Liu.bed	1192
1	1135	encode_tfbs	0.0256560999770368	0.774847238733065	34	1316	1181	241	1316	913	1138	3442	89267	ChIP NHDF-neo CTCF	NHDF-neo	NA	CTCF	None	NA	wgEncodeAwgTfbsUwNhdfneoCtcfUniPk.narrowPeak	45908
1	1016	encode_tfbs	0.025640472187634	0.71775538789563	19	1317	1235	447	1317	1000	687	3457	89718	ChIP MCF10A-Er-Src Pol2	MCF10A-Er-Src	NA	Pol2	EtOH_0.01pct	NA	wgEncodeAwgTfbsSydhMcf10aesPol2Etoh01UniPk.narrowPeak	22296
1	628	encode_tfbs	0.0254679529032805	0.76290389116874	30	1318	1196	277	1318	930	1020	3446	89385	ChIP HepG2 CTCF_(SC-5916)	HepG2	NA	CTCF_(SC-5916)	None	NA	wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk.narrowPeak	55761
1	1095	encode_tfbs	0.0249450827419983	0.77576838525993	35	1319	1179	226	1319	908	1170	3441	89235	ChIP AG09319 CTCF	AG09319	NA	CTCF	None	NA	wgEncodeAwgTfbsUwAg09319CtcfUniPk.narrowPeak	49659
1	313	codex	0.0242045287002269	0.626579232180176	9	1320	1314	722	1320	1120	373	3467	90032	Adult chronic myeloid leukaemia (at blast crisis) cell line carrying t(9;22) tra	Leukaemia cell	NA	RUNX1	NA	GSE24779	GSM610334_RUNX1.bed	15977
1	1076	encode_tfbs	0.0241946506249656	0.55037639571493	5	1321	1382	905	1382	1200	236	3471	90169	ChIP MCF-7 c-Myc	MCF-7	NA	c-Myc	estrogen	NA	wgEncodeAwgTfbsUtaMcf7CmycEstroUniPk.narrowPeak	10070
1	268	codex	0.023879853621951	0.426038695739975	2	1322	1463	1116	1463	1300	122	3474	90283	Jurkat T-ALL cell line treated with THZ-2-102 for 6 hours (Cdk7 covalent inhibit	Leukemia cell	NA	POLR2A	NA	GSE50625	GSM1224785_POLR2A.bed	4952
1	1114	encode_tfbs	0.0236321698833977	0.784457626146695	40	1323	1171	181	1323	892	1322	3436	89083	ChIP HCM CTCF	HCM	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHcmCtcfUniPk.narrowPeak	50682
1	1049	encode_tfbs	0.0235670534842546	0.592201793206385	7	1324	1341	806	1341	1160	307	3469	90098	ChIP A549 Pol2	A549	NA	Pol2	None	NA	wgEncodeAwgTfbsUtaA549Pol2UniPk.narrowPeak	17003
1	1617	sheffield_dnase	0.0234904959033007	0.337582560414862	1	1325	1526	1272	1526	1370	77	3475	90328	Bone	NA	NA	NA	NA	NA	1525.bed	2720
1	322	codex	0.0233674384031741	0.668280024619203	13	1326	1278	582	1326	1060	505	3463	89900	Mobilised CD34+ cells isolated from the healthly peripheral blood.	Hematopoietic Stem and Progenitor Cells	NA	CTCF	NA	GSE26501	GSM651541_CTCF.bed	18616
1	358	codex	0.0230638668720369	0.607477809568173	8	1327	1325	754	1327	1140	342	3468	90063	K562 erythrocytic leukaemia cells (ATCC CCL-243) were grown according to standar	Erythrocytic leukaemia cells	NA	PHF8	NA	GSE32509	GSM831008_PHF8.bed	16487
1	267	codex	0.0227556899688922	0.568780322585356	6	1328	1365	844	1365	1180	274	3470	90131	Jurkat T-ALL cell line treated with DMSO/vehicle for 6 hours (equivalent DMSO co	Leukemia cell	NA	POLR2A	NA	GSE50625	GSM1224784_POLR2A.bed	12272
1	503	encode_tfbs	0.0225952796230263	0.724375675995135	22	1329	1225	390	1329	981	788	3454	89617	ChIP A549 CTCF_(SC-5916)	A549	NA	CTCF_(SC-5916)	EtOH_0.02pct	NA	wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xEtoh02UniPk.narrowPeak	38116
1	219	cistrome_epigenome	0.0221430126834808	0.603932523212848	8	1330	1332	754	1332	1140	344	3468	90061	cistrome_epigenome VCaP Pan-H3	VCaP	prostate	Pan-H3	regular medium	NA	Human_VCaP_Pan-H3_regular-medium_Chinnaiyan.bed	8888
1	2520	sheffield_dnase	0.0219827070815114	0.541179401076811	5	1331	1388	905	1388	1210	240	3471	90165	sheffield_dnase	NA	NA	NA	NA	NA	406.bed	11945
1	1234	sheffield_dnase	0.0217382820614116	0.329028912723712	1	1332	1532	1272	1532	1380	79	3475	90326	Stem;Colon;Liver	NA	NA	NA	NA	NA	110.bed	2518
1	345	codex	0.0216736192942838	0.721604164502302	22	1333	1233	390	1333	985	791	3454	89614	Macrophages were derived from peripheral blood monocytes by incubation with huma	Macrophage	NA	CEBPB	NA	GSE31621	GSM785502_CEBPbeta.bed	35156
1	498	encode_tfbs	0.0214572921680644	0.794865744157216	48	1334	1160	139	1334	878	1565	3428	88840	ChIP Osteobl CTCF	Osteobl	NA	CTCF	None	NA	wgEncodeAwgTfbsBroadOsteoblCtcfUniPk.narrowPeak	56238
1	287	codex	0.0212644088946188	0.562601483258769	6	1335	1369	844	1369	1180	277	3470	90128	MM1-S cell line cell line treated with DMSO for 6 hours.	Multiple myeloma cell	NA	POLR2A	NA	GSE50625	GSM1313923_POLR2A.bed	13704
1	685	encode_tfbs	0.02074630539611	0.690412500210191	17	1336	1264	498	1336	1030	639	3459	89766	ChIP K562 Rad21	K562	NA	Rad21	None	NA	wgEncodeAwgTfbsHaibK562Rad21V0416102UniPk.narrowPeak	34716
1	1075	encode_tfbs	0.020623005810105	0.648995672951191	12	1337	1293	613	1337	1080	480	3464	89925	ChIP K562 Pol2	K562	NA	Pol2	None	NA	wgEncodeAwgTfbsUtaK562Pol2UniPk.narrowPeak	19247
1	459	encode_tfbs	0.0197828896747577	0.7907518868466	48	1338	1162	139	1338	880	1573	3428	88832	ChIP H1-hESC CTCF	H1-hESC	NA	CTCF	None	NA	wgEncodeAwgTfbsBroadH1hescCtcfUniPk.narrowPeak	66533
1	617	encode_tfbs	0.0196828980417726	0.699289160669958	19	1339	1251	447	1339	1010	705	3457	89700	ChIP HCT-116 Pol2-4H8	HCT-116	NA	Pol2-4H8	None	NA	wgEncodeAwgTfbsHaibHct116Pol24h8V0416101UniPk.narrowPeak	29163
1	243	codex	0.0195048397164765	0.49958351678478	4	1340	1417	970	1417	1240	208	3472	90197	Acute myelomonocytic leukaemia cell line carrying inv(16) translocation (CBFbeta	Leukaemia cell	NA	MED21	NA	GSE46044	GSM1122307_MED21.bed	10203
1	1080	encode_tfbs	0.0193126253224998	0.775704752874365	41	1341	1180	173	1341	898	1370	3435	89035	ChIP MCF-7 CTCF	MCF-7	NA	CTCF	estrogen	NA	wgEncodeAwgTfbsUtaMcf7CtcfEstroUniPk.narrowPeak	66570
1	591	encode_tfbs	0.0189888841021615	0.754524682300479	33	1342	1204	253	1342	933	1134	3443	89271	ChIP H1-hESC CTCF_(SC-5916)	H1-hESC	NA	CTCF_(SC-5916)	None	NA	wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk.narrowPeak	54098
1	394	codex	0.0187873209249513	0.590154254192348	8	1343	1345	754	1345	1150	352	3468	90053	codex Embryonic Stem Cell POLR2A	Embryonic Stem Cell	NA	POLR2A	NA	GSE36578	GSM937545_POLR2A.bed	15785
1	249	codex	0.0186618339186994	0.455819752837633	3	1344	1442	1024	1442	1270	171	3473	90234	Acute myelomonocytic leukaemia cell line carrying inv(16) translocation (CBFbeta	Leukaemia cell	NA	ELF1	NA	GSE46044	GSM1122313_ELF1.bed	9595
1	397	codex	0.0186243554975599	0.313158285006002	1	1345	1542	1272	1542	1390	83	3475	90322	ChIP-seq_ZNF143_HeLa. ChIP assays were performed essentially as previously descr	Cervical cancer cells	NA	ZNF143	NA	GSE39263	GSM959045_ZNF143.bed	4398
1	1103	encode_tfbs	0.0184722693267999	0.740195226598534	29	1346	1215	293	1346	951	1016	3447	89389	ChIP GM12864 CTCF	GM12864	NA	CTCF	None	NA	wgEncodeAwgTfbsUwGm12864CtcfUniPk.narrowPeak	46777
1	371	codex	0.0182060873941466	0.569848553793462	7	1347	1364	806	1364	1170	319	3469	90086	K562 erythrocytic leukaemia cells (ATCC CCL-243) were grown according to standar	Embryonic Stem Cell	NA	HDAC2	NA	GSE32509	GSM831029_HDAC2.bed	8826
1	873	encode_tfbs	0.0179197189542381	0.309426797321346	1	1348	1544	1272	1544	1390	84	3475	90321	ChIP HeLa-S3 Znf143_(16618-1-AP)	HeLa-S3	NA	Znf143_(16618-1-AP)	None	NA	wgEncodeAwgTfbsSydhHelas3Znf143IggrabUniPk.narrowPeak	7048
1	382	codex	0.0177202864504779	0.546760534461188	6	1349	1385	844	1385	1190	285	3470	90120	codex Embryonic Stem Cell POLR2A	Embryonic Stem Cell	NA	POLR2A	NA	GSE36578	GSM897115_POLR2A.bed	12268
1	250	codex	0.0169288249692597	0.676548446284741	17	1350	1271	498	1350	1040	652	3459	89753	Acute myelomonocytic leukaemia cell line carrying inv(16) translocation (CBFbeta	Leukaemia cell	NA	ERG	NA	GSE46044	GSM1122314_ERG.bed	25062
1	86	cistrome_cistrome	0.0168328750421222	0.821187835321812	77	1351	1132	65	1351	849	2427	3399	87978	cistrome_cistrome MCF-7 STAG1	MCF-7	breast	STAG1	CTCF knock out	NA	Human_MCF-7_STAG1_CTCF-knock-out_Odom.bed	77469
1	751	encode_tfbs	0.0166419251456898	0.596083254936144	9	1352	1339	722	1352	1140	392	3467	90013	ChIP GM12878 MAZ_(ab85725)	GM12878	NA	MAZ_(ab85725)	None	NA	wgEncodeAwgTfbsSydhGm12878Mazab85725IggmusUniPk.narrowPeak	18947
1	91	cistrome_cistrome	0.0165909109902728	0.302224157428505	1	1353	1546	1272	1546	1390	86	3475	90319	cistrome_cistrome MCF-7 TRIM24	MCF-7	breast	TRIM24	EtOH(6hr)	NA	Human_MCF-7_TRIM24_EtOH-6hr_Barton.bed	8140
1	79	cistrome_cistrome	0.0165000867700665	0.828485496841475	86	1354	1125	56	1354	845	2686	3390	87719	cistrome_cistrome MCF-7 RAD21	MCF-7	breast	RAD21	E2(45min)	NA	Human_MCF-7_RAD21_E2-45min_Odom.bed	78307
1	111	cistrome_cistrome	0.0161625104657238	0.539168940725651	6	1355	1389	844	1389	1200	289	3470	90116	cistrome_cistrome RWPE ERG	RWPE	prostate	ERG	ERG overexpression	NA	Human_RWPE_ERG_ERG-overexpression_Chinnaiyan.bed	13197
1	532	encode_tfbs	0.015763150297763	0.62922396875386	12	1356	1310	613	1356	1090	495	3464	89910	ChIP ECC-1 Pol2	ECC-1	NA	Pol2	DMSO_0.02pct	NA	wgEncodeAwgTfbsHaibEcc1Pol2V0416102Dm002p1hUniPk.narrowPeak	20128
1	465	encode_tfbs	0.0157163146304718	0.440339030007411	3	1357	1451	1024	1451	1280	177	3473	90228	ChIP HeLa-S3 Pol2(b)	HeLa-S3	NA	Pol2(b)	None	NA	wgEncodeAwgTfbsBroadHelas3Pol2bUniPk.narrowPeak	3147
1	188	cistrome_epigenome	0.0156447419314266	0.511271083463077	5	1358	1408	905	1408	1220	254	3471	90151	cistrome_epigenome MCF-7 H3K9me3	MCF-7	breast	H3K9me3	DMSO(3hr)	NA	Human_MCF-7_H3K9me3_DMSO-3hr_Liu.bed	31698
1	1124	encode_tfbs	0.015279911784127	0.745635280126655	34	1359	1209	241	1359	936	1182	3442	89223	ChIP HMEC CTCF	HMEC	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHmecCtcfUniPk.narrowPeak	55875
1	2527	sheffield_dnase	0.0152522070815277	0.5737878086168	8	1360	1359	754	1360	1160	362	3468	90043	Weak PANC-1 specific	NA	NA	NA	NA	NA	416.bed	26311
1	1111	encode_tfbs	0.0149921865301185	0.735294271678375	31	1361	1219	269	1361	950	1093	3445	89312	ChIP HA-sp CTCF	HA-sp	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHaspCtcfUniPk.narrowPeak	46534
1	1030	encode_tfbs	0.0147333688998395	0.531784627820046	6	1362	1394	844	1394	1200	293	3470	90112	ChIP NB4 Pol2	NB4	NA	Pol2	None	NA	wgEncodeAwgTfbsSydhNb4Pol2UniPk.narrowPeak	16695
1	1116	encode_tfbs	0.0140000548775356	0.728224225132603	30	1363	1224	277	1363	955	1068	3446	89337	ChIP HCT-116 CTCF	HCT-116	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHct116CtcfUniPk.narrowPeak	50274
1	1108	encode_tfbs	0.0139330067869914	0.69414978604707	22	1364	1259	390	1364	1000	822	3454	89583	ChIP GM12875 CTCF	GM12875	NA	CTCF	None	NA	wgEncodeAwgTfbsUwGm12875CtcfUniPk.narrowPeak	39171
1	729	encode_tfbs	0.013883822904784	0.677022303894073	19	1365	1270	447	1365	1030	728	3457	89677	ChIP U87 Pol2-4H8	U87	NA	Pol2-4H8	None	NA	wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk.narrowPeak	22870
1	671	encode_tfbs	0.0137977234298203	0.608764327660207	11	1366	1324	644	1366	1110	469	3465	89936	ChIP K562 ELF1_(SC-631)	K562	NA	ELF1_(SC-631)	None	NA	wgEncodeAwgTfbsHaibK562Elf1sc631V0416102UniPk.narrowPeak	27767
1	2184	sheffield_dnase	0.0131754393286524	0.282495181386185	1	1367	1554	1272	1554	1400	92	3475	90313	Mammary	NA	NA	NA	NA	NA	2239.bed	3646
1	2779	sheffield_dnase	0.0131454266531394	0.465905456648297	4	1368	1439	970	1439	1260	223	3472	90182	sheffield_dnase	NA	NA	NA	NA	NA	729.bed	12883
1	375	codex	0.0128785135337117	0.561331621712427	8	1369	1371	754	1371	1160	370	3468	90035	K562 erythrocytic leukaemia cells (ATCC CCL-243) were grown according to standar	Embryonic Stem Cell	NA	RBBP5	NA	GSE32509	GSM831038_RBBPS.bed	12518
1	242	codex	0.0125918866379422	0.589917560286655	10	1370	1346	684	1370	1130	440	3466	89965	Acute myelomonocytic leukaemia cell line carrying inv(16) translocation (CBFbeta	Leukaemia cell	NA	RUNX1	NA	GSE46044	GSM1122306_RUNX1.bed	17294
1	2607	sheffield_dnase	0.0125508876876177	0.365952405843309	2	1371	1507	1116	1507	1330	142	3474	90263	Weak lymphoblast specific	NA	NA	NA	NA	NA	509.bed	5676
1	496	encode_tfbs	0.0119194124620701	0.712336244803827	28	1372	1241	304	1372	972	1019	3448	89386	ChIP NHLF CTCF	NHLF	NA	CTCF	None	NA	wgEncodeAwgTfbsBroadNhlfCtcfUniPk.narrowPeak	39523
