userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	227	codex	9.36361970023343e-14	0.438826999941598	59	1389	1141	310	1389	947	3875	14096	406264	Juvenile acute myeloid leukaemia cell line carrying t(8;21) translocation RUNX1-	Leukaemia cell	NA	TCF3	NA	GSE43834	GSM1082309_E2A_TCF3.bed	43236
1	1196	sheffield_dnase	1.29705598225259e-06	0.196525177843689	4	1175	1390	1099	1390	1220	589	14151	409550	Stem and SK-N-SH_RA	NA	NA	NA	NA	NA	1057.bed	4640
1	55	cistrome_cistrome	9.30576005224022e-14	0.325406267925473	28	1390	1267	554	1390	1070	2483	14127	407656	cistrome_cistrome MCF-7 ESR1	MCF-7	breast	ESR1	EtOH(6hr)	NA	Human_MCF-7_ESR1_EtOH-6hr_Barton.bed	45072
1	774	encode_tfbs	5.24210098707804e-10	0.19404423332946	7	1329	1391	962	1391	1230	1043	14148	409096	ChIP GM12878 WHIP	GM12878	NA	WHIP	None	NA	wgEncodeAwgTfbsSydhGm12878WhipIggmusUniPk.narrowPeak	14102
1	1184	sheffield_dnase	1.1830319328236	28.9505433886951	1	277	7	1392	1392	559	1	14154	410138	Fibroblast;Muscle;Epithelial;Endothelial;Primitive;Brain	NA	NA	NA	NA	NA	1042.bed	97
1	1775	sheffield_dnase	1.1830319328236	28.9505433886951	1	277	7	1392	1392	559	1	14154	410138	Fibroblast;Muscle;Endothelial;Epithelial;Brain	NA	NA	NA	NA	NA	1701.bed	260
1	2364	sheffield_dnase	1.1830319328236	28.9505433886951	1	277	7	1392	1392	559	1	14154	410138	Epithelial;Fibroblast;Brain;Endothelial;Colon;Muscle;Skin	NA	NA	NA	NA	NA	2464.bed	105
1	1318	sheffield_dnase	1.01420394658676	14.4881495488378	1	309	27	1392	1392	576	2	14154	410137	Muscle;Brain;Fibroblast;Skin;Colon;Cervix;Endothelial;Epithelial	NA	NA	NA	NA	NA	1202.bed	139
1	1741	sheffield_dnase	0.806756877200542	7.24319120746113	1	353	73	1392	1392	606	4	14154	410135	Fibroblast;Muscle;Brain;Endothelial;Epithelial;Skin	NA	NA	NA	NA	NA	1661.bed	213
1	2323	sheffield_dnase	0.806756877200542	7.24319120746113	1	353	73	1392	1392	606	4	14154	410135	Skin;Brain;Epithelial;Muscle;Fibroblast	NA	NA	NA	NA	NA	2412.bed	149
1	1762	sheffield_dnase	0.734714076280913	5.79462744700011	1	373	93	1392	1392	619	5	14154	410134	Fibroblast;Muscle;Brain;Epithelial;Endothelial;Skin;Bone	NA	NA	NA	NA	NA	1686.bed	132
1	1530	sheffield_dnase	0.674864168212904	4.82992030620671	1	387	110	1392	1392	630	6	14154	410133	Fibroblast;Muscle;Brain	NA	NA	NA	NA	NA	1432.bed	260
1	1868	sheffield_dnase	0.674864168212904	4.82992030620671	1	387	110	1392	1392	630	6	14154	410133	Fibroblast;Muscle;Skin;Brain;Epithelial	NA	NA	NA	NA	NA	1813.bed	129
1	1984	sheffield_dnase	0.674864168212904	4.82992030620671	1	387	110	1392	1392	630	6	14154	410133	Epithelial;Brain;Colon;Cervix;Endothelial;Primitive	NA	NA	NA	NA	NA	1975.bed	244
1	2817	sheffield_dnase	0.674864168212904	4.82992030620671	1	387	110	1392	1392	630	6	14154	410133	Endothelial;Fibroblast;Epithelial;Muscle	NA	NA	NA	NA	NA	779.bed	316
1	1321	sheffield_dnase	0.62392756999299	4.13948424557557	1	405	136	1392	1392	644	7	14154	410132	Brain;Stem;Liver	NA	NA	NA	NA	NA	1206.bed	156
1	1362	sheffield_dnase	0.62392756999299	4.13948424557557	1	405	136	1392	1392	644	7	14154	410132	Fibroblast;Muscle;Brain;Endothelial;Epithelial;Skin;Bone	NA	NA	NA	NA	NA	1250.bed	145
1	1561	sheffield_dnase	0.62392756999299	4.13948424557557	1	405	136	1392	1392	644	7	14154	410132	Epithelial;Muscle;Brain	NA	NA	NA	NA	NA	1467.bed	201
1	1840	sheffield_dnase	0.62392756999299	4.13948424557557	1	405	136	1392	1392	644	7	14154	410132	Fibroblast;Muscle;Cervix;Skin	NA	NA	NA	NA	NA	1776.bed	160
1	1223	sheffield_dnase	0.579788898992265	3.62191749921606	1	419	160	1392	1392	657	8	14154	410131	Fibroblast;Muscle;Skin;Brain;Epithelial;Endothelial;Primitive;Bone	NA	NA	NA	NA	NA	1089.bed	141
1	1686	sheffield_dnase	0.579788898992265	3.62191749921606	1	419	160	1392	1392	657	8	14154	410131	Hematopoietic;Endothelial	NA	NA	NA	NA	NA	1602.bed	313
1	2807	sheffield_dnase	0.579788898992265	3.62191749921606	1	419	160	1392	1392	657	8	14154	410131	Stem;Hematopoietic	NA	NA	NA	NA	NA	764.bed	150
1	2946	sheffield_dnase	0.579788898992265	3.62191749921606	1	419	160	1392	1392	657	8	14154	410131	Epithelial;Fibroblast;Muscle;Skin;Brain;Endothelial;Colon;Cervix;Primitive;Liver	NA	NA	NA	NA	NA	941.bed	136
1	2353	sheffield_dnase	0.506542099755172	2.89758155528181	1	443	192	1392	1392	676	10	14154	410129	Fibroblast;Muscle;Brain;Endothelial;Epithelial;Primitive;Bone	NA	NA	NA	NA	NA	2452.bed	154
1	1452	sheffield_dnase	0.475643158367087	2.6341796078407	1	454	209	1392	1392	685	11	14154	410128	Brain;Cervix;Mammary	NA	NA	NA	NA	NA	1354.bed	173
1	2189	sheffield_dnase	0.475643158367087	2.6341796078407	1	454	209	1392	1392	685	11	14154	410128	Epithelial;Cervix;Skin	NA	NA	NA	NA	NA	2243.bed	315
1	1399	sheffield_dnase	0.447729363179089	2.41463458126801	1	461	223	1392	1392	692	12	14154	410127	Fibroblast;Muscle;Endothelial;Epithelial;Skin;Brain;Bone	NA	NA	NA	NA	NA	1298.bed	165
1	2061	sheffield_dnase	0.447729363179089	2.41463458126801	1	461	223	1392	1392	692	12	14154	410127	Fibroblast;Muscle;Stem;Brain;Epithelial	NA	NA	NA	NA	NA	208.bed	124
1	1427	sheffield_dnase	0.422351741267376	2.22895805974702	1	470	232	1392	1392	698	13	14154	410126	Brain;Endothelial;Epithelial;Muscle;Fibroblast	NA	NA	NA	NA	NA	1329.bed	426
1	1674	sheffield_dnase	0.422351741267376	2.22895805974702	1	470	232	1392	1392	698	13	14154	410126	Fibroblast;Brain;Stem;Endothelial;Epithelial;Muscle	NA	NA	NA	NA	NA	159.bed	128
1	2558	sheffield_dnase	0.422351741267376	2.22895805974702	1	470	232	1392	1392	698	13	14154	410126	Epithelial;Fibroblast;Muscle;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial	NA	NA	NA	NA	NA	447.bed	100
1	1513	sheffield_dnase	0.399154393136151	2.06970150269889	1	480	247	1392	1392	706	14	14154	410125	Fibroblast;Muscle;Epithelial;Skin;Bone;Brain	NA	NA	NA	NA	NA	1416.bed	117
1	1745	sheffield_dnase	0.399154393136151	2.06970150269889	1	480	247	1392	1392	706	14	14154	410125	Complex tissue specific	NA	NA	NA	NA	NA	1665.bed	63
1	2327	sheffield_dnase	0.399154393136151	2.06970150269889	1	480	247	1392	1392	706	14	14154	410125	Fibroblast;Muscle;Epithelial;Skin;Brain	NA	NA	NA	NA	NA	2417.bed	169
1	2376	sheffield_dnase	0.399154393136151	2.06970150269889	1	480	247	1392	1392	706	14	14154	410125	Brain;Liver;Prostate;Mammary	NA	NA	NA	NA	NA	2485.bed	147
1	2741	sheffield_dnase	0.399154393136151	2.06970150269889	1	480	247	1392	1392	706	14	14154	410125	Fibroblast;Muscle;Hematopoietic;Brain	NA	NA	NA	NA	NA	683.bed	129
1	1446	sheffield_dnase	0.358205198948188	1.81093473959404	1	498	288	1392	1392	726	16	14154	410123	Fibroblast;Muscle;Skin;Epithelial;Brain	NA	NA	NA	NA	NA	1347.bed	166
1	1477	sheffield_dnase	0.358205198948188	1.81093473959404	1	498	288	1392	1392	726	16	14154	410123	Fibroblast;Muscle;Epithelial;Endothelial;Brain	NA	NA	NA	NA	NA	1380.bed	324
1	2261	sheffield_dnase	0.358205198948188	1.81093473959404	1	498	288	1392	1392	726	16	14154	410123	Brain;Prostate	NA	NA	NA	NA	NA	2331.bed	228
1	2397	sheffield_dnase	0.358205198948188	1.81093473959404	1	498	288	1392	1392	726	16	14154	410123	Epithelial;Fibroblast;Muscle;Brain;Skin;Stem;Colon;Cervix;Liver;Mammary	NA	NA	NA	NA	NA	260.bed	197
1	2979	sheffield_dnase	0.358205198948188	1.81093473959404	1	498	288	1392	1392	726	16	14154	410123	Epithelial;Brain;Cervix;Liver;Endothelial;Primitive;Hematopoietic	NA	NA	NA	NA	NA	978.bed	400
1	1211	sheffield_dnase	0.340024357486456	1.70444296189896	1	513	315	1392	1392	740	17	14154	410122	Fibroblast;Primitive;Brain;Epithelial;Endothelial;Muscle;Stem;Bone	NA	NA	NA	NA	NA	1074.bed	180
1	1317	sheffield_dnase	0.323145116356842	1.60973684822747	1	518	326	1392	1392	745	18	14154	410121	Brain;Hematopoietic	NA	NA	NA	NA	NA	1201.bed	177
1	1543	sheffield_dnase	0.323145116356842	1.60973684822747	1	518	326	1392	1392	745	18	14154	410121	Fibroblast;Muscle;Brain;Skin	NA	NA	NA	NA	NA	1445.bed	153
1	2203	sheffield_dnase	0.323145116356842	1.60973684822747	1	518	326	1392	1392	745	18	14154	410121	Fibroblast;Hematopoietic;Skin;Brain;Epithelial;Endothelial;Muscle	NA	NA	NA	NA	NA	2264.bed	203
1	2243	sheffield_dnase	0.307429774560036	1.52499624961951	1	527	345	1392	1392	755	19	14154	410120	Fibroblast;Muscle;Skin;Brain;Epithelial	NA	NA	NA	NA	NA	2313.bed	180
1	2639	sheffield_dnase	0.307429774560036	1.52499624961951	1	527	345	1392	1392	755	19	14154	410120	Hematopoietic;Stem;Brain	NA	NA	NA	NA	NA	553.bed	185
1	2855	sheffield_dnase	0.307429774560036	1.52499624961951	1	527	345	1392	1392	755	19	14154	410120	Cervix	NA	NA	NA	NA	NA	827.bed	967
1	2945	sheffield_dnase	0.307429774560036	1.52499624961951	1	527	345	1392	1392	755	19	14154	410120	Fibroblast;Muscle;Skin;Brain;Endothelial;Epithelial;Primitive	NA	NA	NA	NA	NA	940.bed	233
1	1275	sheffield_dnase	0.292760816677469	1.44874708342479	1	537	367	1392	1392	765	20	14154	410119	Brain;Skin;Muscle;Fibroblast;Epithelial	NA	NA	NA	NA	NA	1151.bed	113
1	2671	sheffield_dnase	0.292760816677469	1.44874708342479	1	537	367	1392	1392	765	20	14154	410119	Fibroblast;Muscle;Skin;Brain;Epithelial;Endothelial;Cervix;Primitive;Bone	NA	NA	NA	NA	NA	594.bed	133
1	2398	sheffield_dnase	0.279037154421515	1.37976167868035	1	544	384	1392	1392	773	21	14154	410118	Skin;Stem;Fibroblast;Endothelial;Primitive	NA	NA	NA	NA	NA	261.bed	121
1	2974	sheffield_dnase	0.279037154421515	1.37976167868035	1	544	384	1392	1392	773	21	14154	410118	Brain;Primitive;Hematopoietic;Stem;Muscle;Fibroblast;Colon;Liver;Epithelial;Endo	NA	NA	NA	NA	NA	973.bed	209
1	1749	sheffield_dnase	0.266171204319271	1.31705799927789	1	550	397	1392	1392	780	22	14154	410117	Brain;Muscle;Fibroblast	NA	NA	NA	NA	NA	1669.bed	288
1	2435	sheffield_dnase	0.266171204319271	1.31705799927789	1	550	397	1392	1392	780	22	14154	410117	sheffield_dnase	NA	NA	NA	NA	NA	309.bed	668
1	2977	sheffield_dnase	0.266171204319271	1.31705799927789	1	550	397	1392	1392	780	22	14154	410117	Liver;Muscle;Bone;Fibroblast	NA	NA	NA	NA	NA	976.bed	400
1	1879	sheffield_dnase	0.25408658778755	1.25979153147617	1	563	425	1392	1392	793	23	14154	410116	Muscle;Skin;Cervix;Endothelial;Epithelial;Primitive	NA	NA	NA	NA	NA	1824.bed	154
1	2238	sheffield_dnase	0.25408658778755	1.25979153147617	1	563	425	1392	1392	793	23	14154	410116	Complex tissue specific	NA	NA	NA	NA	NA	2305.bed	357
1	2079	sheffield_dnase	0.242716301006042	1.20729759719482	1	566	451	1392	1392	803	24	14154	410115	Fibroblast;Muscle;Cervix	NA	NA	NA	NA	NA	2102.bed	226
1	1222	sheffield_dnase	0.232001243934235	1.15900344114171	1	573	469	1392	1392	811	25	14154	410114	Complex tissue specific	NA	NA	NA	NA	NA	1088.bed	313
1	1408	sheffield_dnase	0.232001243934235	1.15900344114171	1	573	469	1392	1392	811	25	14154	410114	Hematopoietic	NA	NA	NA	NA	NA	1308.bed	340
1	2845	sheffield_dnase	0.186605504573719	0.96582595206258	1	603	584	1392	1392	860	30	14154	410109	Brain;Hematopoietic	NA	NA	NA	NA	NA	815.bed	363
1	1702	sheffield_dnase	0.178896867565838	0.934667965471676	1	606	608	1392	1392	869	31	14154	410108	Muscle;Skin	NA	NA	NA	NA	NA	1619.bed	338
1	1726	sheffield_dnase	0.171573242103521	0.905457306057742	1	609	630	1392	1392	877	32	14154	410107	Fibroblast;Skin	NA	NA	NA	NA	NA	1647.bed	192
1	1259	sheffield_dnase	0.164609431165217	0.878016956534343	1	614	654	1392	1392	887	33	14154	410106	Muscle;Endothelial;Primitive	NA	NA	NA	NA	NA	1128.bed	339
1	2667	sheffield_dnase	0.164609431165217	0.878016956534343	1	614	654	1392	1392	887	33	14154	410106	Fibroblast;Muscle;Endothelial;Skin	NA	NA	NA	NA	NA	588.bed	159
1	1842	sheffield_dnase	0.157982445239872	0.852190722428706	1	621	689	1392	1392	901	34	14154	410105	Epithelial;Cervix;Prostate;Mammary	NA	NA	NA	NA	NA	1778.bed	575
1	2150	sheffield_dnase	0.157982445239872	0.852190722428706	1	621	689	1392	1392	901	34	14154	410105	Hematopoietic	NA	NA	NA	NA	NA	220.bed	1057
1	1354	sheffield_dnase	0.151671253831817	0.827840258002886	1	629	716	1392	1392	912	35	14154	410104	Complex tissue specific	NA	NA	NA	NA	NA	1243.bed	380
1	2784	sheffield_dnase	0.134447219199367	0.762478445866522	1	647	780	1392	1392	940	38	14154	410101	Fibroblast;Muscle;Skin;Brain;Epithelial;Endothelial;Primitive;Bone	NA	NA	NA	NA	NA	733.bed	231
1	2392	sheffield_dnase	0.124228505718561	0.724350718031503	1	655	821	1392	1392	956	40	14154	410099	Epithelial;Fibroblast;Brain;Hematopoietic;Primitive;Skin;Stem;Endothelial;Muscle	NA	NA	NA	NA	NA	251.bed	1650
1	1684	sheffield_dnase	0.119456380382645	0.706681774656679	1	663	847	1392	1392	967	41	14154	410098	Stem;Liver	NA	NA	NA	NA	NA	160.bed	292
1	1753	sheffield_dnase	0.119456380382645	0.706681774656679	1	663	847	1392	1392	967	41	14154	410098	Complex tissue specific	NA	NA	NA	NA	NA	1676.bed	303
1	2485	sheffield_dnase	0.119456380382645	0.706681774656679	1	663	847	1392	1392	967	41	14154	410098	Stem plus others	NA	NA	NA	NA	NA	37.bed	185
1	2635	sheffield_dnase	0.11052654397958	0.673809333059401	1	676	884	1392	1392	984	43	14154	410096	Epithelial;Fibroblast;Muscle;Primitive;Skin;Brain;Endothelial;Colon;Cervix;Liver	NA	NA	NA	NA	NA	549.bed	308
1	2919	sheffield_dnase	0.0985116611485473	0.629860339984953	1	685	934	1392	1392	1000	46	14154	410093	Liver;Prostate	NA	NA	NA	NA	NA	910.bed	420
1	1730	sheffield_dnase	0.0879381507136953	0.591292895555747	1	699	973	1392	1392	1020	49	14154	410090	Fibroblast; Muscle	NA	NA	NA	NA	NA	1650.bed	437
1	1393	sheffield_dnase	0.0846980301442327	0.579465554412167	1	701	987	1392	1392	1030	50	14154	410089	Epithelial;Fibroblast;Muscle;Skin;Brain;Endothelial;Colon;Cervix;Primitive;Bone	NA	NA	NA	NA	NA	1291.bed	671
1	1448	sheffield_dnase	0.0439245031228444	0.426060773815968	1	751	1159	1392	1392	1100	68	14154	410071	Fibroblast;Muscle;Skin	NA	NA	NA	NA	NA	1349.bed	261
1	1547	sheffield_dnase	0.0439245031228444	0.426060773815968	1	751	1159	1392	1392	1100	68	14154	410071	Fibroblast;Skin	NA	NA	NA	NA	NA	1449.bed	264
1	1501	sheffield_dnase	0.0409019111355003	0.413885602609455	1	758	1176	1392	1392	1110	70	14154	410069	Brain	NA	NA	NA	NA	NA	1403.bed	417
1	1278	sheffield_dnase	0.034259275133855	0.38628854521813	1	770	1209	1392	1392	1120	75	14154	410064	Fibroblast;Brain;Skin	NA	NA	NA	NA	NA	1154.bed	313
1	1221	sheffield_dnase	0.0330714646658591	0.381204876348467	1	775	1211	1392	1392	1130	76	14154	410063	Muscle;Fibroblast;Brain;Endothelial;Epithelial	NA	NA	NA	NA	NA	1087.bed	862
1	101	cistrome_cistrome	0.0267864541593653	0.353306691290699	1	790	1232	1392	1392	1140	82	14154	410057	cistrome_cistrome NB4 cells PML	NB4 cells	hematopoietic stem cell	PML	ATRA(24hr)	NA	Human_NB4-cells_PML_ATRA-24hr_Stunnenberg.bed	4156
1	2525	sheffield_dnase	0.0241200770449082	0.340834560274211	1	797	1251	1392	1392	1150	85	14154	410054	Stem;Liver	NA	NA	NA	NA	NA	412.bed	803
1	854	encode_tfbs	0.0143362729551097	0.289698815159581	1	823	1295	1392	1392	1170	100	14154	410039	ChIP HeLa-S3 Nrf1	HeLa-S3	NA	Nrf1	None	NA	wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk.narrowPeak	2914
1	1790	sheffield_dnase	0.0129275826071587	0.281258933666214	1	829	1304	1392	1392	1180	103	14154	410036	HRPEpiC	NA	NA	NA	NA	NA	1719.bed	1249
1	2109	sheffield_dnase	0.0101616270007869	0.263355842208416	1	837	1321	1392	1392	1180	110	14154	410029	Epithelial	NA	NA	NA	NA	NA	2142.bed	1959
1	128	cistrome_cistrome	0.00981867045653249	0.260981750457708	1	841	1325	1392	1392	1190	111	14154	410028	cistrome_cistrome VCaP AR	VCaP	prostate	AR	No treatment	NA	Human_VCaP_AR_No-treatment_Chinnaiyan.bed	2961
1	2035	sheffield_dnase	0.00948741482635136	0.258650055625082	1	844	1328	1392	1392	1190	112	14154	410027	Fibroblast;Epithelial;Muscle;Skin	NA	NA	NA	NA	NA	2049.bed	3340
1	2882	sheffield_dnase	0.00721264637079072	0.241395597275385	1	860	1344	1392	1392	1200	120	14154	410019	Hematopoietic	NA	NA	NA	NA	NA	867.bed	2506
1	127	cistrome_cistrome	0.00607894750352464	0.231733173830499	1	866	1357	1392	1392	1200	125	14154	410014	cistrome_cistrome VCaP AR	VCaP	prostate	AR	EtOH(16hr)	NA	Human_VCaP_AR_EtOH-16hr_Chinnaiyan.bed	3592
1	1430	sheffield_dnase	0.00530248807405821	0.224542572171824	1	874	1366	1392	1392	1210	129	14154	410010	Fibroblast	NA	NA	NA	NA	NA	1331.bed	2010
1	1659	sheffield_dnase	0.00432062574709256	0.214555686196894	1	890	1371	1392	1392	1220	135	14154	410004	Stem	NA	NA	NA	NA	NA	157.bed	1295
1	2614	sheffield_dnase	0.00364338488463502	0.206887236457697	1	906	1381	1392	1392	1230	140	14154	409999	Hematopoietic	NA	NA	NA	NA	NA	521.bed	3227
1	237	codex	0.000175433318050958	0.193027915058116	2	1022	1392	1276	1392	1230	300	14153	409839	Mobilised CD34+ cells isolated from the healthly peripheral blood.	Hematopoietic Stem and Progenitor Cells	NA	LMO2	NA	GSE45144	GSM1097885_LMO2.bed	1788
1	1106	encode_tfbs	6.37902619125046e-14	0.369028662975442	38	1392	1219	465	1392	1030	2970	14117	407169	ChIP GM12873 CTCF	GM12873	NA	CTCF	None	NA	wgEncodeAwgTfbsUwGm12873CtcfUniPk.narrowPeak	50984
1	226	codex	5.87275427130992e-14	0.252614150872176	17	1393	1334	725	1393	1150	1943	14138	408196	Juvenile acute myeloid leukaemia cell line carrying t(8;21) translocation RUNX1-	Leukaemia cell	NA	TCF12	NA	GSE43834	GSM1082308_HEB_TCF12.bed	18852
1	169	cistrome_epigenome	5.81489462331671e-14	0.605637809515807	186	1394	953	83	1394	810	8823	13969	401316	cistrome_epigenome LnCaP H3K4me3	LnCaP	prostate	H3K4me3	regular medium	NA	Human_LnCaP_H3K4me3_regular-medium_Chinnaiyan.bed	24160
1	970	encode_tfbs	0.00015027394386248	0.189859785187403	2	1026	1395	1276	1395	1230	305	14153	409834	ChIP K562 NF-YB	K562	NA	NF-YB	None	NA	wgEncodeAwgTfbsSydhK562NfybUniPk.narrowPeak	10092
1	187	cistrome_epigenome	5.16879522072593e-14	0.375635743332119	40	1395	1214	444	1395	1020	3071	14115	407068	cistrome_epigenome MCF-7 H3K9ac	MCF-7	breast	H3K9ac	No treatment	NA	Human_MCF-7_H3K9ac_No-treatment_Brown.bed	9634
1	287	codex	3.58644423019882e-09	0.189633907531335	6	1293	1396	1003	1396	1230	915	14149	409224	MM1-S cell line cell line treated with DMSO for 6 hours.	Multiple myeloma cell	NA	POLR2A	NA	GSE50625	GSM1313923_POLR2A.bed	13704
1	184	cistrome_epigenome	4.88914025542544e-14	0.57384083563341	149	1396	995	114	1396	835	7465	14006	402674	cistrome_epigenome MCF-7 H3K4me3	MCF-7	breast	H3K4me3	E2(45min)	NA	Human_MCF-7_H3K4me3_E2-45min_Ruan.bed	41373
1	698	encode_tfbs	6.06111472946932e-07	0.188201192623993	4	1195	1397	1099	1397	1230	615	14151	409524	ChIP K562 YY1_(SC-281)	K562	NA	YY1_(SC-281)	None	NA	wgEncodeAwgTfbsHaibK562Yy1V0416101UniPk.narrowPeak	12674
1	929	encode_tfbs	4.18518120484147e-14	0.272967087084974	20	1397	1311	681	1397	1130	2115	14135	408024	ChIP K562 CCNT2	K562	NA	CCNT2	None	NA	wgEncodeAwgTfbsSydhK562Ccnt2UniPk.narrowPeak	20054
1	89	cistrome_cistrome	3.74159057022692e-14	0.641049906787541	247	1398	921	53	1398	791	11056	13908	399083	cistrome_cistrome MCF-7 STAG1	MCF-7	breast	STAG1	mock	NA	Human_MCF-7_STAG1_mock_Odom.bed	105048
1	2812	sheffield_dnase	0.00218605668056498	0.18685055770888	1	930	1399	1392	1399	1240	155	14154	409984	Hematopoietic;Endothelial	NA	NA	NA	NA	NA	770.bed	2814
1	1028	encode_tfbs	1.68757306646829e-14	0.23860136812823	16	1399	1348	743	1399	1160	1936	14139	408203	ChIP NB4 c-Myc	NB4	NA	c-Myc	None	NA	wgEncodeAwgTfbsSydhNb4CmycUniPk.narrowPeak	26248
1	517	encode_tfbs	1.84903379327559e-09	0.184971550967247	6	1308	1400	1003	1400	1240	938	14149	409201	ChIP A549 Sin3Ak-20	A549	NA	Sin3Ak-20	EtOH_0.02pct	NA	wgEncodeAwgTfbsHaibA549Sin3ak20V0422111Etoh02UniPk.narrowPeak	6022
1	193	cistrome_epigenome	1.62007014380955e-14	0.691204864150103	384	1400	864	24	1400	763	15904	13771	394235	cistrome_epigenome MR4 cells H3K9me3	MR4 cells	hematopoietic stem cell	H3K9me3	No treatment	NA	Human_MR4-cells_H3K9me3_No-treatment_Stunnenberg.bed	65545
1	1130	encode_tfbs	1.33559354117632e-14	0.28043986107074	22	1401	1306	640	1401	1120	2264	14133	407875	ChIP HUVEC CTCF	HUVEC	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHuvecCtcfUniPk.narrowPeak	37905
1	373	codex	0.00204224039795546	0.184468302296581	1	933	1402	1392	1402	1240	157	14154	409982	K562 erythrocytic leukaemia cells (ATCC CCL-243) were grown according to standar	Embryonic Stem Cell	NA	EP300	NA	GSE32509	GSM831036_EP300.bed	2269
1	156	cistrome_epigenome	9.54684191887765e-15	0.596581979391307	186	1403	963	83	1403	816	8954	13969	401185	cistrome_epigenome LnCaP Ace_H3	LnCaP	prostate	Ace_H3	regular medium	NA	Human_LnCaP_Ace_H3_regular-medium_Chinnaiyan.bed	33504
1	402	codex	0.000110190353736731	0.183825278424993	2	1036	1404	1276	1404	1240	315	14153	409824	ChIP-seq_ZNF143_FLP143HA_T4. cell line specificity: HEK293-T-Rex inducible cell 	Embryonic kidney cells	NA	ZNF143	NA	GSE39263	GSM959051_ZNF143.bed	6450
1	601	encode_tfbs	7.90748522573703e-15	0.301509356194943	26	1404	1285	582	1404	1090	2488	14129	407651	ChIP H1-hESC Pol2	H1-hESC	NA	Pol2	None	NA	wgEncodeAwgTfbsHaibH1hescPol2V0416102UniPk.narrowPeak	20311
1	1078	encode_tfbs	5.14300547342227e-06	0.180892345414507	3	1139	1406	1176	1406	1240	480	14152	409659	ChIP MCF-7 c-Myc	MCF-7	NA	c-Myc	serum_starved_media	NA	wgEncodeAwgTfbsUtaMcf7CmycSerumstvdUniPk.narrowPeak	6925
1	965	encode_tfbs	4.53233909280047e-15	0.314487299784068	29	1406	1274	539	1406	1070	2660	14126	407479	ChIP K562 MAZ_(ab85725)	K562	NA	MAZ_(ab85725)	None	NA	wgEncodeAwgTfbsSydhK562Mazab85725IggrabUniPk.narrowPeak	33307
1	166	cistrome_epigenome	4.43590634614514e-15	0.362318571461758	40	1407	1226	444	1407	1030	3183	14115	406956	cistrome_epigenome LnCaP H3K4me3	LnCaP	prostate	H3K4me3	EtOH(16hr)	NA	Human_LnCaP_H3K4me3_EtOH-16hr_Chinnaiyan.bed	16586
1	1077	encode_tfbs	6.36456127925174e-15	0.177923468856766	10	1405	1408	847	1408	1220	1623	14145	408516	ChIP MCF-7 c-Myc	MCF-7	NA	c-Myc	serum_stimulated_media	NA	wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk.narrowPeak	20949
1	811	encode_tfbs	4.29125722616215e-15	0.34202653433077	35	1408	1248	483	1408	1050	2951	14120	407188	ChIP H1-hESC SIN3A_(NB600-1263)	H1-hESC	NA	SIN3A_(NB600-1263)	None	NA	wgEncodeAwgTfbsSydhH1hescSin3anb6001263IggrabUniPk.narrowPeak	21303
1	766	encode_tfbs	1.1115130037924e-08	0.177661368219759	5	1276	1409	1049	1409	1240	814	14150	409325	ChIP GM12878 SIN3A_(NB600-1263)	GM12878	NA	SIN3A_(NB600-1263)	None	NA	wgEncodeAwgTfbsSydhGm12878Sin3anb6001263IggmusUniPk.narrowPeak	10391
1	1128	encode_tfbs	3.18228063962586e-15	0.32255020014928	31	1410	1272	516	1410	1070	2772	14124	407367	ChIP HRE CTCF	HRE	NA	CTCF	None	NA	wgEncodeAwgTfbsUwHreCtcfUniPk.narrowPeak	42283
1	762	encode_tfbs	4.87408855289856e-10	0.176300759441869	6	1330	1411	1003	1411	1250	984	14149	409155	ChIP GM12878 Pol2(phosphoS2)	GM12878	NA	Pol2(phosphoS2)	None	NA	wgEncodeAwgTfbsSydhGm12878Pol2s2IggmusUniPk.narrowPeak	9368
1	1017	encode_tfbs	2.21795317307257e-15	0.184436072643087	11	1411	1403	833	1411	1220	1722	14144	408417	ChIP MCF10A-Er-Src Pol2	MCF10A-Er-Src	NA	Pol2	4OHTAM_1uM_36hr	NA	wgEncodeAwgTfbsSydhMcf10aesPol2TamUniPk.narrowPeak	19463
1	384	codex	5.0553784229225e-05	0.170353177546427	2	1063	1412	1276	1412	1250	340	14153	409799	codex Embryonic Stem Cell SMC3	Embryonic Stem Cell	NA	SMC3	NA	GSE36578	GSM897119_SMC3.bed	4239
1	1071	encode_tfbs	1.73578943979592e-15	0.236238897036657	17	1412	1353	725	1412	1160	2077	14138	408062	ChIP HUVEC CTCF	HUVEC	NA	CTCF	None	NA	wgEncodeAwgTfbsUtaHuvecCtcfUniPk.narrowPeak	44018
1	495	encode_tfbs	3.72133969343073e-13	0.170321812783184	8	1382	1413	905	1413	1230	1357	14147	408782	ChIP NHEK Pol2(b)	NHEK	NA	Pol2(b)	None	NA	wgEncodeAwgTfbsBroadNhekPol2bUniPk.narrowPeak	5782
