phastCons_id	acc_element_bed_chr	acc_element_bed_start	acc_element_bed_end	id	acc_element_len	acc_element_size	acc_element_gap_count	acc_element_shift_count	hamming_ingroup_incl_gaps	hamming_outgroup/Users/anabella/Downloads/elements_20240919/data/5. mammals accelerated  functional regions/mammals_join_filtered_elements_norm_cod_oneacczerogap_functionalregions.csv_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	acc_element_table_browser	acc_element_shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding	acc_elements_in_phastCons_count	functional_element_shift_count	functional_element_gap_count	acc_elements_in_phastCons_shift_counts	acc_elements_in_phastCons_gap_counts	phastCons_seqnames	phastCons_start	phastCons_end	phastCons_width	phastCons_strand	functional_elements_shift_rel	functional_elements_acc_elements_count_rel	functional_element_shift_count_exclgt0gap	acc_elements_count_exclgt0gap
53407	chr9	92389899	92389924	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_92389899_92389924.maf	25	25	0	3	0.2	0.28	0.0565685421986477	0.2	0.28	0.0565685421986477	chr9:92389899-92389924	0.12	0.144734829473034	0.196503496503497	0.244052852883731	TRUE	2	3	0	3 3	0 0	chr9	92389850	92390058	209	*	6	2	0.0287081339712919	0.00956937799043062
53407	chr9	92389899	92389949	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_92389899_92389949.maf	50	50	0	3	0.2	0.24	0.0282842658309677	0.2	0.24	0.0282842658309677	chr9:92389899-92389949	0.06	0.070114370890606	0.0960664335664336	0.118931848819227	TRUE	2	3	0	3 3	0 0	chr9	92389850	92390058	209	*	6	2	0.0287081339712919	0.00956937799043062
53410	chr9	92417289	92417339	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_92417289_92417339.maf	50	50	0	7	0.2	0.28	0.0565685421986477	0.2	0.28	0.0565685421986477	chr9:92417289-92417339	0.14	0.144734829473034	0.229982517482517	0.271735402938566	TRUE	1	7	0	7	0	chr9	92416607	92417375	769	*	7	1	0.00910273081924577	0.00130039011703511
53412	chr9	92457298	92457323	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_92457298_92457323.maf	25	25	0	3	0.16	0.2	0.02828427636768	0.16	0.2	0.02828427636768	chr9:92457298-92457323	0.12	0.0701143986888884	0.196503496503497	0.208637611761648	TRUE	1	3	0	3	0	chr9	92457290	92457489	200	*	3	1	0.015	0.005
53415	chr9	92466526	92466551	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_92466526_92466551.maf	25	25	0	7	0.2	0.36	0.113137094934008	0.2	0.36	0.113137094934008	chr9:92466526-92466551	0.28	0.293975746637892	0.464335664335664	0.549571968704144	TRUE	2	9	0	7 2	0 0	chr9	92466352	92466576	225	*	9	2	0.04	0.00888888888888889
53415	chr9	92466401	92466426	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_92466401_92466426.maf	25	25	0	2	0.12	0.2	0.0565685474670039	0.12	0.2	0.0565685474670039	chr9:92466401-92466426	0.08	0.144734843372176	0.129545454545455	0.194242630952519	TRUE	2	9	0	7 2	0 0	chr9	92466352	92466576	225	*	9	2	0.04	0.00888888888888889
53425	chr9	92512032	92512057	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_92512032_92512057.maf	25	25	0	5	0.24	0.36	0.08485282910304	0.24	0.36	0.08485282910304	chr9:92512032-92512057	0.2	0.219355315853745	0.33041958041958	0.396602891716573	TRUE	2	7	0	5 7	0 0	chr9	92512008	92512131	124	*	12	2	0.0967741935483871	0.0161290322580645
53425	chr9	92512007	92512057	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_92512007_92512057.maf	50	50	0	7	0.2	0.22	0.0141421329154839	0.2	0.22	0.0141421329154839	chr9:92512007-92512057	0.14	0.0328041554985329	0.229982517482517	0.23231029027051	TRUE	2	7	0	5 7	0 0	chr9	92512008	92512131	124	*	12	2	0.0967741935483871	0.0161290322580645
53430	chr9	92635253	92635278	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_92635253_92635278.maf	25	25	0	2	0.16	0.2	0.02828427636768	0.16	0.2	0.02828427636768	chr9:92635253-92635278	0.08	0.0701143986888884	0.129545454545455	0.147302592295223	TRUE	1	2	0	2	0	chr9	92635154	92635320	167	*	2	1	0.0119760479041916	0.00598802395209581
53432	chr9	92648056	92648081	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_92648056_92648081.maf	25	25	0	2	0.08	0.12	0.0282842710993239	0.08	0.12	0.0282842710993239	chr9:92648056-92648081	0.08	0.0701143847897472	0.129545454545455	0.147302585679387	TRUE	1	2	0	2	0	chr9	92648057	92648158	102	*	2	1	0.0196078431372549	0.00980392156862745
53441	chr9	92718535	92718560	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_92718535_92718560.maf	25	25	0	2	0.12	0.2	0.0565685474670039	0.12	0.2	0.0565685474670039	chr9:92718535-92718560	0.08	0.144734843372176	0.129545454545455	0.194242630952519	TRUE	1	2	0	2	0	chr9	92718536	92718838	303	*	2	1	0.0066006600660066	0.0033003300330033
53475	chr9	93636492	93636517	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_93636492_93636517.maf	25	25	0	3	0.28	0.36	0.05656855273536	0.28	0.36	0.05656855273536	chr9:93636492-93636517	0.12	0.144734857271317	0.196503496503497	0.244052869369422	TRUE	1	3	0	3	0	chr9	93636410	93636530	121	*	3	1	0.0247933884297521	0.00826446280991736
53478	chr9	93653305	93653355	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_93653305_93653355.maf	50	50	0	6	0.24	0.26	0.0141421329154839	0.24	0.26	0.0141421329154839	chr9:93653305-93653355	0.12	0.0328041554985329	0.196503496503497	0.199222831914597	TRUE	1	6	0	6	0	chr9	93653177	93653367	191	*	6	1	0.031413612565445	0.00523560209424084
53479	chr9	93654482	93654532	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_93654482_93654532.maf	50	50	0	8	0.22	0.28	0.0424264092831639	0.22	0.28	0.0424264092831639	chr9:93654482-93654532	0.16	0.107424614080961	0.263461538461538	0.284520702162363	TRUE	2	12	0	4 8	0 0	chr9	93654410	93654575	166	*	12	2	0.072289156626506	0.0120481927710843
53479	chr9	93654409	93654434	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_93654409_93654434.maf	25	25	0	4	0.16	0.28	0.0848528185663277	0.16	0.28	0.0848528185663277	chr9:93654409-93654434	0.16	0.219355288055463	0.263461538461538	0.342824626662694	TRUE	2	12	0	4 8	0 0	chr9	93654410	93654575	166	*	12	2	0.072289156626506	0.0120481927710843
5349	chr1	117414710	117414735	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_117414710_117414735.maf	25	25	0	4	0.2	0.28	0.0565685421986477	0.2	0.28	0.0565685421986477	chr1:117414710-117414735	0.16	0.144734829473034	0.263461538461538	0.300599655873238	TRUE	3	8	0	4 3 5	0 0 0	chr1	117414711	117414837	127	*	12	3	0.094488188976378	0.0236220472440945
5349	chr1	117414760	117414785	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_117414760_117414785.maf	25	25	0	3	0.16	0.24	0.0565685421986477	0.16	0.24	0.0565685421986477	chr1:117414760-117414785	0.12	0.144734829473034	0.196503496503497	0.244052852883731	TRUE	3	8	0	4 3 5	0 0 0	chr1	117414711	117414837	127	*	12	3	0.094488188976378	0.0236220472440945
5349	chr1	117414710	117414760	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_117414710_117414760.maf	50	50	0	5	0.18	0.24	0.0424263987464516	0.18	0.24	0.0424263987464516	chr1:117414710-117414760	0.1	0.107424586282679	0.163024475524476	0.195235809620149	TRUE	3	8	0	4 3 5	0 0 0	chr1	117414711	117414837	127	*	12	3	0.094488188976378	0.0236220472440945
53496	chr9	94084681	94084731	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_94084681_94084731.maf	50	50	0	9	0.26	0.3	0.0282842869043923	0.26	0.3	0.0282842869043923	chr9:94084681-94084731	0.18	0.0701144264871709	0.296940559440559	0.305106094076302	TRUE	1	9	0	9	0	chr9	94084630	94084773	144	*	9	1	0.0625	0.00694444444444444
53499	chr9	94095387	94095412	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_94095387_94095412.maf	25	25	0	3	0.08	0.16	0.0565685421986477	0.08	0.16	0.0565685421986477	chr9:94095387-94095412	0.12	0.144734829473034	0.196503496503497	0.244052852883731	TRUE	1	3	0	3	0	chr9	94095313	94095457	145	*	3	1	0.0206896551724138	0.00689655172413793
53505	chr9	94587349	94587399	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_94587349_94587399.maf	50	50	0	7	0.16	0.22	0.0424264092831639	0.16	0.22	0.0424264092831639	chr9:94587349-94587399	0.14	0.107424614080961	0.229982517482517	0.253834603744328	TRUE	2	7	0	4 7	0 0	chr9	94587305	94587471	167	*	11	2	0.0658682634730539	0.0119760479041916
53505	chr9	94587374	94587399	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_94587374_94587399.maf	25	25	0	4	0.16	0.2	0.02828427636768	0.16	0.2	0.02828427636768	chr9:94587374-94587399	0.16	0.0701143986888884	0.263461538461538	0.272631640042063	TRUE	2	7	0	4 7	0 0	chr9	94587305	94587471	167	*	11	2	0.0658682634730539	0.0119760479041916
53506	chr9	94593650	94593700	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_94593650_94593700.maf	50	50	0	12	0.26	0.32	0.0424264092831639	0.26	0.32	0.0424264092831639	chr9:94593650-94593700	0.24	0.107424614080961	0.397377622377622	0.411641861910248	TRUE	2	19	3	7 12	3 0	chr9	94593551	94593726	176	*	12	1	0.0681818181818182	0.00568181818181818
53506	chr9	94593625	94593650	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_94593625_94593650.maf	25	28	3	7	0.178571428571429	0.321428571428571	0.101015250163045	0.178571428571429	0.321428571428571	0.101015250163045	chr9:94593625-94593650	0.25	0.261995518333099	0.414117132867133	0.490035357255703	TRUE	2	19	3	7 12	3 0	chr9	94593551	94593726	176	*	12	1	0.0681818181818182	0.00568181818181818
53507	chr9	94605503	94605528	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_94605503_94605528.maf	25	25	0	4	0.24	0.28	0.02828427636768	0.24	0.28	0.02828427636768	chr9:94605503-94605528	0.16	0.0701143986888884	0.263461538461538	0.272631640042063	TRUE	2	9	1	9 4	1 0	chr9	94605454	94605578	125	*	4	1	0.032	0.008
53507	chr9	94605478	94605528	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_94605478_94605528.maf	50	51	1	9	0.254901960784314	0.294117647058824	0.0277296765153457	0.254901960784314	0.294117647058824	0.0277296765153457	chr9:94605478-94605528	0.176470588235294	0.0686512360902433	0.29103249691485	0.299019909834129	TRUE	2	9	1	9 4	1 0	chr9	94605454	94605578	125	*	4	1	0.032	0.008
53511	chr9	94924072	94924122	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_94924072_94924122.maf	50	51	1	11	0.156862745098039	0.254901960784314	0.0693242018250766	0.156862745098039	0.254901960784314	0.0693242018250766	chr9:94924072-94924122	0.215686274509804	0.178387207864201	0.356677636089401	0.398799363108705	TRUE	2	11	1	11 4	1 0	chr9	94923983	94924177	195	*	4	1	0.0205128205128205	0.00512820512820513
53511	chr9	94924072	94924097	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_94924072_94924097.maf	25	25	0	4	0.2	0.24	0.0282842658309677	0.2	0.24	0.0282842658309677	chr9:94924072-94924097	0.16	0.070114370890606	0.263461538461538	0.272631632893005	TRUE	2	11	1	11 4	1 0	chr9	94923983	94924177	195	*	4	1	0.0205128205128205	0.00512820512820513
53512	chr9	95082596	95082621	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95082596_95082621.maf	25	25	0	8	0.16	0.4	0.169705637132655	0.16	0.4	0.169705637132655	chr9:95082596-95082621	0.32	0.443216636004466	0.531293706293706	0.691891601899039	TRUE	2	11	0	8 3	0 0	chr9	95082572	95082725	154	*	11	2	0.0714285714285714	0.012987012987013
53512	chr9	95082571	95082596	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95082571_95082596.maf	25	25	0	3	0.24	0.28	0.02828427636768	0.24	0.28	0.02828427636768	chr9:95082571-95082596	0.12	0.0701143986888884	0.196503496503497	0.208637611761648	TRUE	2	11	0	8 3	0 0	chr9	95082572	95082725	154	*	11	2	0.0714285714285714	0.012987012987013
53518	chr9	95458081	95458106	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95458081_95458106.maf	25	25	0	5	0.16	0.36	0.141421371301688	0.16	0.36	0.141421371301688	chr9:95458081-95458106	0.2	0.36859620522032	0.33041958041958	0.495015415545286	TRUE	4	16	20	6 5 9 2	0 0 0 20	chr9	95458007	95458216	210	*	20	3	0.0952380952380952	0.0142857142857143
53518	chr9	95458131	95458156	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95458131_95458156.maf	25	25	0	6	0	0.24	0.169705626595943	0	0.24	0.169705626595943	chr9:95458131-95458156	0.24	0.443216608206184	0.397377622377622	0.595272993303313	TRUE	4	16	20	6 5 9 2	0 0 0 20	chr9	95458007	95458216	210	*	20	3	0.0952380952380952	0.0142857142857143
53518	chr9	95458006	95458031	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95458006_95458031.maf	25	45	20	2	0.0888888888888889	0.111111111111111	0.0157134833586959	0.0888888888888889	0.111111111111111	0.0157134833586959	chr9:95458006-95458031	0.0444444444444444	0.0369497411639372	0.070027195027195	0.079177594150484	TRUE	4	16	20	6 5 9 2	0 0 0 20	chr9	95458007	95458216	210	*	20	3	0.0952380952380952	0.0142857142857143
53518	chr9	95458106	95458156	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_95458106_95458156.maf	50	50	0	9	0.08	0.22	0.0989949514818116	0.08	0.22	0.0989949514818116	chr9:95458106-95458156	0.18	0.256665503447536	0.296940559440559	0.392493154718461	TRUE	4	16	20	6 5 9 2	0 0 0 20	chr9	95458007	95458216	210	*	20	3	0.0952380952380952	0.0142857142857143
53520	chr9	95468943	95468968	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95468943_95468968.maf	25	25	0	6	0.48	0.56	0.05656855273536	0.48	0.56	0.05656855273536	chr9:95468943-95468968	0.24	0.144734857271317	0.397377622377622	0.422915066740168	TRUE	1	6	0	6	0	chr9	95468826	95469053	228	*	6	1	0.0263157894736842	0.0043859649122807
53525	chr9	95480435	95480460	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95480435_95480460.maf	25	25	0	6	0.12	0.28	0.113137084397295	0.12	0.28	0.113137084397295	chr9:95480435-95480460	0.24	0.293975718839609	0.397377622377622	0.494298187366449	TRUE	3	12	3	6 11 1	0 0 3	chr9	95480386	95480601	216	*	17	2	0.0787037037037037	0.00925925925925926
53525	chr9	95480435	95480485	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_95480435_95480485.maf	50	50	0	11	0.22	0.28	0.0424264092831639	0.22	0.28	0.0424264092831639	chr9:95480435-95480485	0.22	0.107424614080961	0.363898601398601	0.379423562539679	TRUE	3	12	3	6 11 1	0 0 3	chr9	95480386	95480601	216	*	17	2	0.0787037037037037	0.00925925925925926
53525	chr9	95480510	95480535	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95480510_95480535.maf	25	28	3	1	0.285714285714286	0.321428571428571	0.025253802004049	0.285714285714286	0.321428571428571	0.025253802004049	chr9:95480510-95480535	0.0357142857142857	0.0621193068648373	0.0554133366633367	0.0832432950184705	TRUE	3	12	3	6 11 1	0 0 3	chr9	95480386	95480601	216	*	17	2	0.0787037037037037	0.00925925925925926
53526	chr9	95482017	95482042	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95482017_95482042.maf	25	25	0	4	0.28	0.32	0.0282842658309677	0.28	0.32	0.0282842658309677	chr9:95482017-95482042	0.16	0.070114370890606	0.263461538461538	0.272631632893005	TRUE	1	4	0	4	0	chr9	95481943	95482045	103	*	4	1	0.0388349514563107	0.00970873786407767
53529	chr9	95881172	95881222	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_95881172_95881222.maf	50	50	0	9	0.34	0.38	0.0282842658309677	0.34	0.38	0.0282842658309677	chr9:95881172-95881222	0.18	0.070114370890606	0.296940559440559	0.305106081300026	TRUE	2	9	0	9 4	0 0	chr9	95881078	95881296	219	*	13	2	0.0593607305936073	0.0091324200913242
53529	chr9	95881197	95881222	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95881197_95881222.maf	25	25	0	4	0.28	0.4	0.0848528185663277	0.28	0.4	0.0848528185663277	chr9:95881197-95881222	0.16	0.219355288055463	0.263461538461538	0.342824626662694	TRUE	2	9	0	9 4	0 0	chr9	95881078	95881296	219	*	13	2	0.0593607305936073	0.0091324200913242
5353	chr1	117496857	117496882	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_117496857_117496882.maf	25	25	0	1	0.16	0.2	0.02828427636768	0.16	0.2	0.02828427636768	chr1:117496857-117496882	0.04	0.0701143986888884	0.0625874125874126	0.0939851749899494	TRUE	1	1	0	1	0	chr1	117496761	117496986	226	*	1	1	0.00442477876106195	0.00442477876106195
53532	chr9	95916260	95916285	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_95916260_95916285.maf	25	25	0	2	0.12	0.2	0.0565685474670039	0.12	0.2	0.0565685474670039	chr9:95916260-95916285	0.08	0.144734843372176	0.129545454545455	0.194242630952519	TRUE	1	2	0	2	0	chr9	95916226	95916354	129	*	2	1	0.0155038759689922	0.00775193798449612
53535	chr9	96484460	96484485	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_96484460_96484485.maf	25	25	0	5	0.48	0.6	0.0848528396397523	0.48	0.6	0.0848528396397523	chr9:96484460-96484485	0.2	0.219355343652028	0.33041958041958	0.396602907091402	TRUE	1	5	0	5	0	chr9	96484461	96484638	178	*	5	1	0.0280898876404494	0.00561797752808989
53539	chr9	97279371	97279396	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_97279371_97279396.maf	25	25	0	3	0.24	0.32	0.0565685421986477	0.24	0.32	0.0565685421986477	chr9:97279371-97279396	0.12	0.144734829473034	0.196503496503497	0.244052852883731	TRUE	1	3	0	3	0	chr9	97279359	97279478	120	*	3	1	0.025	0.00833333333333333
5354	chr1	117499453	117499478	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_117499453_117499478.maf	25	25	0	4	0.08	0.28	0.141421360764975	0.08	0.28	0.141421360764975	chr1:117499453-117499478	0.16	0.368596177422038	0.263461538461538	0.453072978954449	TRUE	1	4	0	4	0	chr1	117499379	117499556	178	*	4	1	0.0224719101123595	0.00561797752808989
53542	chr9	97428561	97428586	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_97428561_97428586.maf	25	25	0	4	0.16	0.24	0.0565685421986477	0.16	0.24	0.0565685421986477	chr9:97428561-97428586	0.16	0.144734829473034	0.263461538461538	0.300599655873238	TRUE	2	9	0	9 4	0 0	chr9	97428458	97428677	220	*	13	2	0.0590909090909091	0.00909090909090909
53542	chr9	97428561	97428611	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_97428561_97428611.maf	50	50	0	9	0.26	0.3	0.0282842869043923	0.26	0.3	0.0282842869043923	chr9:97428561-97428611	0.18	0.0701144264871709	0.296940559440559	0.305106094076302	TRUE	2	9	0	9 4	0 0	chr9	97428458	97428677	220	*	13	2	0.0590909090909091	0.00909090909090909
53544	chr9	97441723	97441748	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_97441723_97441748.maf	25	25	0	3	0.2	0.24	0.0282842658309677	0.2	0.24	0.0282842658309677	chr9:97441723-97441748	0.12	0.070114370890606	0.196503496503497	0.208637602419806	TRUE	3	9	0	3 6 3	0 0 0	chr9	97441724	97441883	160	*	12	3	0.075	0.01875
53544	chr9	97441773	97441823	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_97441773_97441823.maf	50	50	0	6	0.28	0.32	0.0282842658309677	0.28	0.32	0.0282842658309677	chr9:97441773-97441823	0.12	0.070114370890606	0.196503496503497	0.208637602419806	TRUE	3	9	0	3 6 3	0 0 0	chr9	97441724	97441883	160	*	12	3	0.075	0.01875
53544	chr9	97441798	97441823	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_97441798_97441823.maf	25	25	0	3	0.2	0.28	0.0565685421986477	0.2	0.28	0.0565685421986477	chr9:97441798-97441823	0.12	0.144734829473034	0.196503496503497	0.244052852883731	TRUE	3	9	0	3 6 3	0 0 0	chr9	97441724	97441883	160	*	12	3	0.075	0.01875
53549	chr9	97482932	97482982	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_97482932_97482982.maf	50	50	0	7	0.44	0.46	0.0141421434521962	0.44	0.46	0.0141421434521962	chr9:97482932-97482982	0.14	0.0328041832968154	0.229982517482517	0.232310294195861	TRUE	1	7	0	7	0	chr9	97482847	97482988	142	*	7	1	0.0492957746478873	0.00704225352112676
5355	chr1	117522868	117522918	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_117522868_117522918.maf	50	50	0	7	0.26	0.3	0.0282842869043923	0.26	0.3	0.0282842869043923	chr1:117522868-117522918	0.14	0.0701144264871709	0.229982517482517	0.24043292442846	TRUE	1	7	0	7	0	chr1	117522819	117523067	249	*	7	1	0.0281124497991968	0.00401606425702811
53557	chr9	97565902	97565927	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_97565902_97565927.maf	25	25	0	1	0.16	0.24	0.0565685421986477	0.16	0.24	0.0565685421986477	chr9:97565902-97565927	0.04	0.144734829473034	0.0625874125874126	0.157687523529845	TRUE	1	1	0	1	0	chr9	97565835	97565961	127	*	1	1	0.0078740157480315	0.0078740157480315
53559	chr9	97591313	97591338	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_97591313_97591338.maf	25	25	0	4	0.16	0.28	0.0848528185663277	0.16	0.28	0.0848528185663277	chr9:97591313-97591338	0.16	0.219355288055463	0.263461538461538	0.342824626662694	TRUE	1	4	0	4	0	chr9	97591289	97591440	152	*	4	1	0.0263157894736842	0.00657894736842105
5356	chr1	117623315	117623340	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_117623315_117623340.maf	25	25	0	2	0.12	0.24	0.0848528132979716	0.12	0.24	0.0848528132979716	chr1:117623315-117623340	0.08	0.219355274156322	0.129545454545455	0.254752352478998	TRUE	6	22	0	9 3 6 4 2 1	0 0 0 0 0 0	chr1	117622904	117624013	1110	*	25	6	0.0225225225225225	0.00540540540540541
5356	chr1	117623618	117623643	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_117623618_117623643.maf	25	25	0	1	0.24	0.32	0.0565685421986477	0.24	0.32	0.0565685421986477	chr1:117623618-117623643	0.04	0.144734829473034	0.0625874125874126	0.157687523529845	TRUE	6	22	0	9 3 6 4 2 1	0 0 0 0 0 0	chr1	117622904	117624013	1110	*	25	6	0.0225225225225225	0.00540540540540541
5356	chr1	117623114	117623139	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr1/chr1_acc_25_117623114_117623139.maf	25	25	0	3	0.16	0.2	0.02828427636768	0.16	0.2	0.02828427636768	chr1:117623114-117623139	0.12	0.0701143986888884	0.196503496503497	0.208637611761648	TRUE	6	22	0	9 3 6 4 2 1	0 0 0 0 0 0	chr1	117622904	117624013	1110	*	25	6	0.0225225225225225	0.00540540540540541
5356	chr1	117623930	117623980	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_117623930_117623980.maf	50	50	0	6	0.26	0.32	0.0424264092831639	0.26	0.32	0.0424264092831639	chr1:117623930-117623980	0.12	0.107424614080961	0.196503496503497	0.223950154830362	TRUE	6	22	0	9 3 6 4 2 1	0 0 0 0 0 0	chr1	117622904	117624013	1110	*	25	6	0.0225225225225225	0.00540540540540541
5356	chr1	117623039	117623089	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_117623039_117623089.maf	50	50	0	4	0.18	0.22	0.0282842658309677	0.18	0.22	0.0282842658309677	chr1:117623039-117623089	0.08	0.070114370890606	0.129545454545455	0.147302579063552	TRUE	6	22	0	9 3 6 4 2 1	0 0 0 0 0 0	chr1	117622904	117624013	1110	*	25	6	0.0225225225225225	0.00540540540540541
5356	chr1	117623089	117623139	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr1/chr1_acc_50_117623089_117623139.maf	50	50	0	9	0.24	0.28	0.02828427636768	0.24	0.28	0.02828427636768	chr1:117623089-117623139	0.18	0.0701143986888884	0.296940559440559	0.305106087688163	TRUE	6	22	0	9 3 6 4 2 1	0 0 0 0 0 0	chr1	117622904	117624013	1110	*	25	6	0.0225225225225225	0.00540540540540541
53561	chr9	97605477	97605502	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_97605477_97605502.maf	25	25	0	1	0.16	0.2	0.02828427636768	0.16	0.2	0.02828427636768	chr9:97605477-97605502	0.04	0.0701143986888884	0.0625874125874126	0.0939851749899494	TRUE	1	1	0	1	0	chr9	97605478	97605643	166	*	1	1	0.00602409638554217	0.00602409638554217
53562	chr9	97606187	97606237	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr9/chr9_acc_50_97606187_97606237.maf	50	50	0	2	0.16	0.22	0.0424264092831639	0.16	0.22	0.0424264092831639	chr9:97606187-97606237	0.04	0.107424614080961	0.0625874125874126	0.124327116611102	TRUE	1	2	0	2	0	chr9	97606138	97606266	129	*	2	1	0.0155038759689922	0.00775193798449612
53564	chr9	97611620	97611645	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr9/chr9_acc_25_97611620_97611645.maf	25	25	0	3	0.2	0.24	0.0282842658309677	0.2	0.24	0.0282842658309677	chr9:97611620-97611645	0.12	0.070114370890606	0.196503496503497	0.208637602419806	TRUE	2	8	0	5 3	0 0	chr9	97611567	97611705	139	*	8	2	0.0575539568345324	0.0143884892086331
